Type,Document,Start,End
L0 Heading,United_States-EN-1-2.txt,5018,5038
L0 Heading,United_States-EN-1-2.txt,5473,5489
L0 Heading,United_States-EN-1-2.txt,5491,5507
L0 Heading,United_States-EN-1-2.txt,8839,8856
L0 Heading,United_States-EN-1-2.txt,19239,19248
L0 Out of Scope,United_States-EN-1-2.txt,19914,19934
L2 Outcome,United_States-EN-1-2.txt,19239,19912
L1 Analysis,United_States-EN-1-2.txt,5018,19237
L0 Out of Scope,United_States-EN-1-1.txt,0,504
L0 Out of Scope,United_States-EN-1-1.txt,1239,1338
L2 Introductory Summary,United_States-EN-1-1.txt,508,1237
L1 Background,United_States-EN-1-1.txt,508,1237
L0 Heading,United_States-EN-1-1.txt,1340,1355
L1 Background,United_States-EN-1-1.txt,1340,2435
L0 Heading,United_States-EN-1-1.txt,2437,2456
L1 Analysis,United_States-EN-1-1.txt,2437,10557
L0 Heading,United_States-EN-1-1.txt,4854,4870
L0 Heading,United_States-EN-1-1.txt,10559,10569
L2 Outcome,United_States-EN-1-1.txt,10559,10827
L0 Out of Scope,United_States-EN-1-1.txt,10829,11225
L0 Out of Scope,United_States-EN-1-7.txt,0,365
L2 Introductory Summary,United_States-EN-1-7.txt,367,1321
L1 Background,United_States-EN-1-7.txt,367,8956
L0 Heading,United_States-EN-1-7.txt,1323,1359
L0 Heading,United_States-EN-1-7.txt,6936,6961
L0 Heading,United_States-EN-1-7.txt,8958,8973
L0 Heading,United_States-EN-1-7.txt,10580,10590
L1 Analysis,United_States-EN-1-7.txt,8958,26771
L0 Heading,United_States-EN-1-7.txt,26773,26783
L2 Outcome,United_States-EN-1-7.txt,26773,26950
L0 Out of Scope,United_States-EN-1-7.txt,26952,27025
L0 Out of Scope,United_States-EN-1-8.txt,0,355
L2 Introductory Summary,United_States-EN-1-8.txt,359,2405
L1 Background,United_States-EN-1-8.txt,359,6349
L0 Heading,United_States-EN-1-8.txt,2409,2420
L0 Heading,United_States-EN-1-8.txt,6353,6363
L0 Heading,United_States-EN-1-8.txt,7623,7670
L0 Heading,United_States-EN-1-8.txt,25927,25961
L0 Heading,United_States-EN-1-8.txt,24788,24823
L1 Analysis,United_States-EN-1-8.txt,6353,31095
L0 Heading,United_States-EN-1-8.txt,31099,31109
L2 Outcome,United_States-EN-1-8.txt,31099,32453
L0 Out of Scope,United_States-EN-1-8.txt,32455,32527
L0 Out of Scope,United_States-EN-1-20.txt,0,536
L2 Introductory Summary,United_States-EN-1-20.txt,542,1603
L0 Heading,United_States-EN-1-20.txt,1605,1640
L0 Heading,United_States-EN-1-20.txt,5681,5737
L0 Heading,United_States-EN-1-20.txt,10578,10601
L0 Heading,United_States-EN-1-20.txt,11384,11402
L0 Heading,United_States-EN-1-20.txt,11851,11869
L0 Heading,United_States-EN-1-20.txt,19858,19879
L0 Heading,United_States-EN-1-20.txt,22593,22622
L0 Heading,United_States-EN-1-20.txt,15904,15950
L0 Heading,United_States-EN-1-20.txt,43194,43213
L0 Heading,United_States-EN-1-20.txt,72831,72872
L0 Heading,United_States-EN-1-20.txt,85422,85436
L2 Outcome,United_States-EN-1-20.txt,85422,86984
L0 Out of Scope,United_States-EN-1-20.txt,86986,87045
L0 Heading,United_States-EN-1-20.txt,80101,80133
L0 Heading,United_States-EN-1-20.txt,85166,85183
L0 Heading,United_States-EN-1-20.txt,75276,75290
L0 Heading,United_States-EN-1-20.txt,73299,73310
L0 Heading,United_States-EN-1-20.txt,72143,72160
L0 Heading,United_States-EN-1-20.txt,64724,64739
L0 Heading,United_States-EN-1-20.txt,63325,63341
L0 Heading,United_States-EN-1-20.txt,63202,63219
L0 Heading,United_States-EN-1-20.txt,62335,62361
L0 Heading,United_States-EN-1-20.txt,61693,61730
L0 Heading,United_States-EN-1-20.txt,55224,55252
L0 Heading,United_States-EN-1-20.txt,54613,54625
L0 Heading,United_States-EN-1-20.txt,53712,53726
L0 Heading,United_States-EN-1-20.txt,53577,53591
L0 Heading,United_States-EN-1-20.txt,45852,45905
L0 Heading,United_States-EN-1-20.txt,44076,44094
L1 Background,United_States-EN-1-20.txt,1605,5677
L1 Background,United_States-EN-1-20.txt,5681,11849
L1 Analysis,United_States-EN-1-20.txt,11851,85418
L0 Out of Scope,United_States-EN-1-10.txt,0,375
L0 Heading,United_States-EN-1-10.txt,377,393
L2 Introductory Summary,United_States-EN-1-10.txt,377,1895
L0 Heading,United_States-EN-1-10.txt,1899,1938
L1 Background,United_States-EN-1-10.txt,395,16874
L1 Background,United_States-EN-1-10.txt,393,395
L0 Heading,United_States-EN-1-10.txt,16874,16890
L0 Heading,United_States-EN-1-10.txt,16890,16959
L0 Heading,United_States-EN-1-10.txt,53668,53685
L0 Heading,United_States-EN-1-10.txt,55922,55971
L0 Heading,United_States-EN-1-10.txt,59163,59173
L0 Heading,United_States-EN-1-10.txt,59683,59740
L0 Heading,United_States-EN-1-10.txt,65147,65184
L0 Heading,United_States-EN-1-10.txt,64093,64151
L0 Heading,United_States-EN-1-10.txt,60564,60616
L0 Heading,United_States-EN-1-10.txt,58556,58701
L0 Heading,United_States-EN-1-10.txt,57480,57520
L0 Heading,United_States-EN-1-10.txt,56758,56808
L0 Heading,United_States-EN-1-10.txt,56475,56501
L0 Heading,United_States-EN-1-10.txt,54957,55027
L0 Heading,United_States-EN-1-10.txt,54061,54101
L0 Heading,United_States-EN-1-10.txt,50343,50365
L0 Heading,United_States-EN-1-10.txt,34356,34407
L0 Heading,United_States-EN-1-10.txt,31780,31806
L0 Heading,United_States-EN-1-10.txt,30095,30135
L0 Heading,United_States-EN-1-10.txt,27725,27750
L1 Analysis,United_States-EN-1-10.txt,16892,66456
L0 Heading,United_States-EN-1-10.txt,65808,65840
L0 Heading,United_States-EN-1-10.txt,66460,66475
L2 Outcome,United_States-EN-1-10.txt,66460,67094
L0 Out of Scope,United_States-EN-1-10.txt,67096,67148
L0 Out of Scope,United_States-EN-1-13.txt,0,308
L2 Introductory Summary,United_States-EN-1-13.txt,312,865
L0 Heading,United_States-EN-1-13.txt,868,903
L0 Heading,United_States-EN-1-13.txt,2818,2845
L0 Heading,United_States-EN-1-13.txt,8438,8462
L0 Heading,United_States-EN-1-13.txt,3045,3071
L1 Background,United_States-EN-1-13.txt,312,12448
L0 Heading,United_States-EN-1-13.txt,12452,12468
L0 Heading,United_States-EN-1-13.txt,12470,12488
L0 Heading,United_States-EN-1-13.txt,14443,14455
L0 Heading,United_States-EN-1-13.txt,17147,17162
L0 Heading,United_States-EN-1-13.txt,19474,19485
L0 Heading,United_States-EN-1-13.txt,27192,27213
L0 Heading,United_States-EN-1-13.txt,37543,37586
L0 Heading,United_States-EN-1-13.txt,52775,52829
L0 Heading,United_States-EN-1-13.txt,58486,58549
L0 Heading,United_States-EN-1-13.txt,59529,59592
L0 Heading,United_States-EN-1-13.txt,60350,60365
L0 Heading,United_States-EN-1-13.txt,56707,56768
L0 Heading,United_States-EN-1-13.txt,49814,49868
L0 Heading,United_States-EN-1-13.txt,13741,13779
L1 Analysis,United_States-EN-1-13.txt,12452,60344
L2 Outcome,United_States-EN-1-13.txt,60350,60778
L0 Out of Scope,United_States-EN-1-13.txt,60780,60843
L0 Out of Scope,United_States-EN-1-11.txt,0,346
L0 Heading,United_States-EN-1-11.txt,350,362
L2 Introductory Summary,United_States-EN-1-11.txt,350,776
L0 Heading,United_States-EN-1-11.txt,20770,20780
L2 Outcome,United_States-EN-1-11.txt,20770,21036
L0 Out of Scope,United_States-EN-1-11.txt,21039,21110
L1 Analysis,United_States-EN-1-11.txt,3812,20763
L1 Background,United_States-EN-1-11.txt,780,3659
L0 Heading,United_States-EN-1-11.txt,780,790
L0 Heading,United_States-EN-1-11.txt,3812,3821
L0 Heading,United_States-EN-1-11.txt,3823,3842
L0 Heading,United_States-EN-1-11.txt,4592,4627
L0 Heading,United_States-EN-1-11.txt,6636,6667
L0 Heading,United_States-EN-1-11.txt,11335,11372
L0 Heading,United_States-EN-1-11.txt,16354,16387
L0 Out of Scope,United_States-EN-1-9.txt,0,411
L0 Out of Scope,United_States-EN-1-9.txt,1792,1935
L2 Introductory Summary,United_States-EN-1-9.txt,415,1072
L1 Analysis,United_States-EN-1-9.txt,1075,1790
L1 Analysis,United_States-EN-1-9.txt,1935,4135
L0 Out of Scope,United_States-EN-1-9.txt,4137,4271
L1 Analysis,United_States-EN-1-9.txt,4273,5299
L2 Outcome,United_States-EN-1-9.txt,5300,5545
L1 Analysis,United_States-EN-1-9.txt,5550,5900
L2 Outcome,United_States-EN-1-9.txt,5900,6064
L2 Outcome,United_States-EN-1-9.txt,6066,6084
L0 Out of Scope,United_States-EN-1-9.txt,6084,6161
L0 Out of Scope,United_States-EN-1-16.txt,0,537
L2 Introductory Summary,United_States-EN-1-16.txt,539,1370
L2 Introductory Summary,United_States-EN-1-16.txt,1376,1704
L0 Heading,United_States-EN-1-16.txt,1706,1719
L0 Heading,United_States-EN-1-16.txt,1722,1744
L0 Heading,United_States-EN-1-16.txt,20610,20635
L1 Background,United_States-EN-1-16.txt,1706,38494
L0 Heading,United_States-EN-1-16.txt,38498,38541
L0 Heading,United_States-EN-1-16.txt,46275,46309
L0 Heading,United_States-EN-1-16.txt,46896,46907
L0 Heading,United_States-EN-1-16.txt,49031,49043
L0 Heading,United_States-EN-1-16.txt,69420,69442
L0 Heading,United_States-EN-1-16.txt,74929,74977
L0 Heading,United_States-EN-1-16.txt,74979,74990
L0 Heading,United_States-EN-1-16.txt,79122,79133
L0 Out of Scope,United_States-EN-1-16.txt,115421,115477
L2 Outcome,United_States-EN-1-16.txt,113996,115419
L0 Heading,United_States-EN-1-16.txt,113996,114010
L1 Analysis,United_States-EN-1-16.txt,38498,113992
L0 Out of Scope,United_States-EN-1-12.txt,44491,44515
L2 Outcome,United_States-EN-1-12.txt,43783,44487
L0 Heading,United_States-EN-1-12.txt,43783,43798
L0 Heading,United_States-EN-1-12.txt,42006,42056
L0 Heading,United_States-EN-1-12.txt,39969,40001
L0 Heading,United_States-EN-1-12.txt,38086,38116
L0 Heading,United_States-EN-1-12.txt,35941,35977
L0 Heading,United_States-EN-1-12.txt,29947,29984
L0 Heading,United_States-EN-1-12.txt,17966,17991
L0 Heading,United_States-EN-1-12.txt,15581,15618
L0 Heading,United_States-EN-1-12.txt,14024,14054
L0 Heading,United_States-EN-1-12.txt,12096,12151
L0 Heading,United_States-EN-1-12.txt,9120,9136
L0 Heading,United_States-EN-1-12.txt,8085,8129
L0 Heading,United_States-EN-1-12.txt,7225,7269
L0 Heading,United_States-EN-1-12.txt,1694,1708
L0 Out of Scope,United_States-EN-1-12.txt,0,364
L2 Introductory Summary,United_States-EN-1-12.txt,366,1692
L1 Background,United_States-EN-1-12.txt,366,7198
L0 Heading,United_States-EN-1-12.txt,7200,7219
L1 Analysis,United_States-EN-1-12.txt,7200,43777
L0 Out of Scope,United_States-EN-1-17.txt,39554,39665
L2 Outcome,United_States-EN-1-17.txt,38708,39549
L0 Heading,United_States-EN-1-17.txt,38708,38729
L0 Heading,United_States-EN-1-17.txt,35445,35469
L0 Heading,United_States-EN-1-17.txt,31604,31625
L0 Heading,United_States-EN-1-17.txt,26541,26581
L0 Heading,United_States-EN-1-17.txt,25967,26005
L0 Heading,United_States-EN-1-17.txt,29186,29238
L0 Heading,United_States-EN-1-17.txt,24606,24651
L0 Heading,United_States-EN-1-17.txt,21531,21558
L0 Heading,United_States-EN-1-17.txt,20916,20940
L0 Heading,United_States-EN-1-17.txt,19213,19243
L0 Heading,United_States-EN-1-17.txt,17763,17814
L0 Heading,United_States-EN-1-17.txt,14402,14422
L0 Heading,United_States-EN-1-17.txt,12023,12064
L0 Heading,United_States-EN-1-17.txt,8957,8977
L0 Heading,United_States-EN-1-17.txt,1096,1134
L0 Out of Scope,United_States-EN-1-17.txt,0,487
L2 Introductory Summary,United_States-EN-1-17.txt,548,1094
L1 Background,United_States-EN-1-17.txt,1096,8955
L1 Analysis,United_States-EN-1-17.txt,8957,38706
L0 Out of Scope,United_States-EN-1-14.txt,49786,49901
L2 Outcome,United_States-EN-1-14.txt,48862,49784
L0 Heading,United_States-EN-1-14.txt,48862,48867
L0 Heading,United_States-EN-1-14.txt,45844,45850
L0 Heading,United_States-EN-1-14.txt,35262,35266
L0 Heading,United_States-EN-1-14.txt,35502,35505
L0 Heading,United_States-EN-1-14.txt,30604,30607
L0 Heading,United_States-EN-1-14.txt,20213,20217
L0 Heading,United_States-EN-1-14.txt,18059,18064
L0 Heading,United_States-EN-1-14.txt,4023,4026
L0 Out of Scope,United_States-EN-1-14.txt,3,4018
L2 Introductory Summary,United_States-EN-1-14.txt,4023,4459
L1 Background,United_States-EN-1-14.txt,4020,20211
L1 Analysis,United_States-EN-1-14.txt,20213,48860
L0 Out of Scope,United_States-EN-1-15.txt,3,2142
L2 Introductory Summary,United_States-EN-1-15.txt,2146,2467
L0 Heading,United_States-EN-1-15.txt,2469,2483
L1 Background,United_States-EN-1-15.txt,2146,5830
L0 Heading,United_States-EN-1-15.txt,5835,5883
L0 Heading,United_States-EN-1-15.txt,6279,6296
L0 Heading,United_States-EN-1-15.txt,8304,8380
L0 Heading,United_States-EN-1-15.txt,12451,12503
L0 Heading,United_States-EN-1-15.txt,22512,22528
L0 Out of Scope,United_States-EN-1-15.txt,22720,22839
L2 Outcome,United_States-EN-1-15.txt,22512,22718
L0 Heading,United_States-EN-1-15.txt,22288,22322
L1 Analysis,United_States-EN-1-15.txt,5835,22510
L0 Out of Scope,United_States-EN-1-18.txt,0,453
L2 Introductory Summary,United_States-EN-1-18.txt,455,2601
L0 Heading,United_States-EN-1-18.txt,2604,2614
L1 Background,United_States-EN-1-18.txt,2604,8536
L0 Heading,United_States-EN-1-18.txt,8540,8579
L0 Heading,United_States-EN-1-18.txt,11163,11187
L0 Heading,United_States-EN-1-18.txt,12998,13008
L0 Heading,United_States-EN-1-18.txt,13011,13047
L0 Heading,United_States-EN-1-18.txt,13879,13900
L0 Heading,United_States-EN-1-18.txt,23120,23194
L0 Heading,United_States-EN-1-18.txt,25858,25884
L0 Heading,United_States-EN-1-18.txt,32297,32314
L0 Heading,United_States-EN-1-18.txt,34639,34650
L0 Out of Scope,United_States-EN-1-18.txt,34847,35393
L2 Outcome,United_States-EN-1-18.txt,34639,34846
L1 Analysis,United_States-EN-1-18.txt,8540,34633
L0 Out of Scope,United_States-EN-1-24.txt,0,403
L2 Introductory Summary,United_States-EN-1-24.txt,405,1010
L0 Heading,United_States-EN-1-24.txt,1010,1030
L0 Out of Scope,United_States-EN-1-24.txt,1188,1270
L1 Background,United_States-EN-1-24.txt,405,1186
L1 Background,United_States-EN-1-24.txt,1272,7154
L0 Heading,United_States-EN-1-24.txt,7159,7193
L0 Heading,United_States-EN-1-24.txt,7192,7205
L0 Heading,United_States-EN-1-24.txt,7846,7864
L0 Heading,United_States-EN-1-24.txt,11210,11224
L0 Heading,United_States-EN-1-24.txt,12774,12788
L0 Heading,United_States-EN-1-24.txt,19550,19565
L0 Heading,United_States-EN-1-24.txt,20479,20503
L0 Heading,United_States-EN-1-24.txt,23286,23309
L0 Heading,United_States-EN-1-24.txt,25502,25526
L0 Heading,United_States-EN-1-24.txt,28347,28376
L0 Heading,United_States-EN-1-24.txt,29577,29623
L0 Heading,United_States-EN-1-24.txt,29626,29639
L0 Heading,United_States-EN-1-24.txt,29943,29961
L0 Heading,United_States-EN-1-24.txt,31464,31477
L0 Heading,United_States-EN-1-24.txt,35389,35400
L0 Out of Scope,United_States-EN-1-24.txt,36599,36702
L2 Outcome,United_States-EN-1-24.txt,35389,36597
L1 Analysis,United_States-EN-1-24.txt,7159,35387
L0 Out of Scope,United_States-EN-1-32.txt,0,341
L2 Introductory Summary,United_States-EN-1-32.txt,343,1369
L0 Heading,United_States-EN-1-32.txt,1371,1395
L0 Heading,United_States-EN-1-32.txt,1397,1411
L1 Background,United_States-EN-1-32.txt,1397,4194
L0 Heading,United_States-EN-1-32.txt,4198,4255
L0 Out of Scope,United_States-EN-1-32.txt,68528,68628
L2 Outcome,United_States-EN-1-32.txt,66859,68526
L0 Heading,United_States-EN-1-32.txt,66859,66870
L0 Heading,United_States-EN-1-32.txt,11607,11672
L0 Heading,United_States-EN-1-32.txt,20698,20745
L0 Heading,United_States-EN-1-32.txt,25389,25437
L0 Heading,United_States-EN-1-32.txt,32817,32877
L0 Heading,United_States-EN-1-32.txt,53065,53140
L1 Analysis,United_States-EN-1-32.txt,4198,66854
L0 Out of Scope,United_States-EN-1-23.txt,21,369
L2 Introductory Summary,United_States-EN-1-23.txt,380,979
L0 Heading,United_States-EN-1-23.txt,981,991
L0 Heading,United_States-EN-1-23.txt,3564,3601
L0 Heading,United_States-EN-1-23.txt,10359,10391
L0 Heading,United_States-EN-1-23.txt,15375,15393
L0 Heading,United_States-EN-1-23.txt,15392,15415
L1 Background,United_States-EN-1-23.txt,377,15373
L0 Heading,United_States-EN-1-23.txt,17667,17730
L0 Heading,United_States-EN-1-23.txt,18865,18890
L0 Heading,United_States-EN-1-23.txt,20032,20041
L0 Heading,United_States-EN-1-23.txt,22147,22161
L0 Heading,United_States-EN-1-23.txt,22118,22145
L0 Heading,United_States-EN-1-23.txt,23114,23130
L0 Heading,United_States-EN-1-23.txt,24431,24463
L0 Heading,United_States-EN-1-23.txt,28859,28887
L0 Heading,United_States-EN-1-23.txt,31752,31770
L0 Heading,United_States-EN-1-23.txt,32010,32024
L0 Heading,United_States-EN-1-23.txt,33066,33103
L0 Heading,United_States-EN-1-23.txt,34979,35010
L0 Heading,United_States-EN-1-23.txt,36914,36964
L0 Heading,United_States-EN-1-23.txt,44619,44645
L0 Heading,United_States-EN-1-23.txt,47921,47935
L0 Heading,United_States-EN-1-23.txt,49704,49715
L0 Out of Scope,United_States-EN-1-23.txt,50832,50863
L2 Outcome,United_States-EN-1-23.txt,49704,50829
L1 Analysis,United_States-EN-1-23.txt,15375,49701
L0 Out of Scope,United_States-EN-1-21.txt,9199,9223
L2 Outcome,United_States-EN-1-21.txt,8718,9197
L0 Heading,United_States-EN-1-21.txt,8718,8729
L0 Heading,United_States-EN-1-21.txt,6936,6946
L0 Heading,United_States-EN-1-21.txt,1218,1228
L0 Out of Scope,United_States-EN-1-21.txt,0,303
L2 Introductory Summary,United_States-EN-1-21.txt,305,1216
L1 Background,United_States-EN-1-21.txt,305,6932
L1 Analysis,United_States-EN-1-21.txt,6936,8718
L0 Out of Scope,United_States-EN-1-19.txt,0,292
L0 Out of Scope,United_States-EN-1-19.txt,39760,39837
L2 Outcome,United_States-EN-1-19.txt,39628,39758
L0 Heading,United_States-EN-1-19.txt,39628,39643
L0 Heading,United_States-EN-1-19.txt,292,308
L0 Heading,United_States-EN-1-19.txt,704,727
L0 Heading,United_States-EN-1-19.txt,4662,4676
L0 Heading,United_States-EN-1-19.txt,4966,5013
L0 Heading,United_States-EN-1-19.txt,6857,6886
L2 Introductory Summary,United_States-EN-1-19.txt,292,696
L1 Background,United_States-EN-1-19.txt,310,4658
L1 Analysis,United_States-EN-1-19.txt,4662,39624
L0 Out of Scope,United_States-EN-1-22.txt,0,371
L2 Introductory Summary,United_States-EN-1-22.txt,373,3037
L0 Heading,United_States-EN-1-22.txt,3039,3047
L0 Heading,United_States-EN-1-22.txt,3049,3072
L0 Heading,United_States-EN-1-22.txt,5075,5103
L0 Heading,United_States-EN-1-22.txt,5103,5144
L0 Heading,United_States-EN-1-22.txt,6556,6586
L0 Heading,United_States-EN-1-22.txt,9111,9129
L0 Heading,United_States-EN-1-22.txt,10574,10583
L0 Heading,United_States-EN-1-22.txt,11340,11355
L0 Heading,United_States-EN-1-22.txt,13760,13801
L0 Heading,United_States-EN-1-22.txt,15236,15246
L0 Heading,United_States-EN-1-22.txt,18297,18317
L0 Heading,United_States-EN-1-22.txt,19687,19717
L0 Heading,United_States-EN-1-22.txt,22787,22807
L0 Heading,United_States-EN-1-22.txt,25190,25206
L0 Out of Scope,United_States-EN-1-22.txt,26543,26691
L2 Outcome,United_States-EN-1-22.txt,25190,26541
L1 Analysis,United_States-EN-1-22.txt,11340,25182
L1 Background,United_States-EN-1-22.txt,373,11355
L0 Out of Scope,United_States-EN-1-28.txt,0,511
L2 Introductory Summary,United_States-EN-1-28.txt,513,2302
L0 Heading,United_States-EN-1-28.txt,2302,2328
L0 Heading,United_States-EN-1-28.txt,5627,5664
L0 Heading,United_States-EN-1-28.txt,5670,5733
L0 Heading,United_States-EN-1-28.txt,6606,6682
L0 Heading,United_States-EN-1-28.txt,48226,48252
L0 Heading,United_States-EN-1-28.txt,74836,74993
L0 Heading,United_States-EN-1-28.txt,73622,73676
L0 Heading,United_States-EN-1-28.txt,80492,80525
L0 Heading,United_States-EN-1-28.txt,82100,82226
L0 Heading,United_States-EN-1-28.txt,96620,96692
L0 Heading,United_States-EN-1-28.txt,96940,96955
L2 Outcome,United_States-EN-1-28.txt,96940,97126
L0 Out of Scope,United_States-EN-1-28.txt,97128,97222
L0 Heading,United_States-EN-1-28.txt,93994,94002
L0 Heading,United_States-EN-1-28.txt,91471,91526
L0 Heading,United_States-EN-1-28.txt,90380,90457
L0 Heading,United_States-EN-1-28.txt,87485,87566
L0 Heading,United_States-EN-1-28.txt,83616,83680
L0 Heading,United_States-EN-1-28.txt,81855,81915
L0 Heading,United_States-EN-1-28.txt,79262,79306
L0 Heading,United_States-EN-1-28.txt,71523,71583
L0 Heading,United_States-EN-1-28.txt,70901,70990
L0 Heading,United_States-EN-1-28.txt,46788,46811
L0 Heading,United_States-EN-1-28.txt,47105,47164
L0 Heading,United_States-EN-1-28.txt,46298,46344
L0 Heading,United_States-EN-1-28.txt,43855,43903
L0 Heading,United_States-EN-1-28.txt,42841,42890
L0 Heading,United_States-EN-1-28.txt,41608,41626
L0 Heading,United_States-EN-1-28.txt,40261,40294
L0 Heading,United_States-EN-1-28.txt,31886,31920
L0 Heading,United_States-EN-1-28.txt,30307,30381
L0 Heading,United_States-EN-1-28.txt,29224,29283
L0 Heading,United_States-EN-1-28.txt,28253,28276
L0 Heading,United_States-EN-1-28.txt,26661,26707
L0 Heading,United_States-EN-1-28.txt,25080,25128
L0 Heading,United_States-EN-1-28.txt,23644,23693
L0 Heading,United_States-EN-1-28.txt,5609,5623
L1 Background,United_States-EN-1-28.txt,486,5605
L1 Analysis,United_States-EN-1-28.txt,5609,96938
L0 Out of Scope,United_States-EN-1-27.txt,0,520
L2 Introductory Summary,United_States-EN-1-27.txt,522,2393
L0 Heading,United_States-EN-1-27.txt,2393,2417
L0 Heading,United_States-EN-1-27.txt,4500,4513
L0 Heading,United_States-EN-1-27.txt,5699,5713
L0 Heading,United_States-EN-1-27.txt,5713,5756
L0 Heading,United_States-EN-1-27.txt,5760,5823
L0 Heading,United_States-EN-1-27.txt,6696,6768
L0 Out of Scope,United_States-EN-1-27.txt,94836,94949
L2 Outcome,United_States-EN-1-27.txt,94668,94834
L0 Heading,United_States-EN-1-27.txt,94668,94683
L0 Heading,United_States-EN-1-27.txt,94348,94420
L0 Heading,United_States-EN-1-27.txt,93024,93099
L0 Heading,United_States-EN-1-27.txt,91561,91616
L0 Heading,United_States-EN-1-27.txt,90470,90547
L0 Heading,United_States-EN-1-27.txt,87575,87656
L0 Heading,United_States-EN-1-27.txt,83706,83769
L0 Heading,United_States-EN-1-27.txt,82309,82316
L0 Heading,United_States-EN-1-27.txt,82190,82300
L0 Heading,United_States-EN-1-27.txt,81945,82005
L0 Heading,United_States-EN-1-27.txt,80582,80615
L0 Heading,United_States-EN-1-27.txt,79352,79395
L0 Heading,United_States-EN-1-27.txt,75034,75079
L0 Heading,United_States-EN-1-27.txt,74926,75025
L0 Heading,United_States-EN-1-27.txt,73712,73766
L0 Heading,United_States-EN-1-27.txt,71613,71671
L0 Heading,United_States-EN-1-27.txt,70991,71080
L0 Heading,United_States-EN-1-27.txt,63096,63160
L0 Heading,United_States-EN-1-27.txt,60778,60932
L0 Heading,United_States-EN-1-27.txt,48316,48342
L0 Heading,United_States-EN-1-27.txt,46878,46901
L1 Background,United_States-EN-1-27.txt,487,4497
L1 Analysis,United_States-EN-1-27.txt,4500,94666
L0 Heading,United_States-EN-1-27.txt,47195,47254
L0 Heading,United_States-EN-1-27.txt,43945,43993
