Type,Document,Start,End
L0 Heading,United_States-EN-1-2.txt,5473,5489
L0 Heading,United_States-EN-1-2.txt,5491,5508
L0 Heading,United_States-EN-1-2.txt,8839,8856
L0 Heading,United_States-EN-1-2.txt,19239,19250
L1 Analysis,United_States-EN-1-2.txt,5472,19913
L1 Background,United_States-EN-1-2.txt,380,5470
L0 Out of Scope,United_States-EN-1-1.txt,0,505
L0 Out of Scope,United_States-EN-1-1.txt,10829,11227
L2 Outcome,United_States-EN-1-1.txt,10559,10822
L0 Heading,United_States-EN-1-1.txt,1340,1355
L0 Heading,United_States-EN-1-1.txt,2437,2457
L0 Heading,United_States-EN-1-1.txt,4854,4871
L0 Heading,United_States-EN-1-1.txt,10559,10570
L1 Analysis,United_States-EN-1-1.txt,4854,10826
L1 Background,United_States-EN-1-1.txt,508,4853
L2 Introductory Summary,United_States-EN-1-1.txt,508,1339
L0 Out of Scope,United_States-EN-1-7.txt,0,366
L0 Out of Scope,United_States-EN-1-7.txt,26952,27026
L2 Outcome,United_States-EN-1-7.txt,26773,26951
L0 Heading,United_States-EN-1-7.txt,1323,1360
L0 Heading,United_States-EN-1-7.txt,6936,6962
L0 Heading,United_States-EN-1-7.txt,8958,8973
L0 Heading,United_States-EN-1-7.txt,10580,10637
L0 Heading,United_States-EN-1-7.txt,12144,12176
L0 Heading,United_States-EN-1-7.txt,18730,18756
L0 Heading,United_States-EN-1-7.txt,25647,25670
L0 Heading,United_States-EN-1-7.txt,26773,26785
L1 Analysis,United_States-EN-1-7.txt,10580,26951
L1 Background,United_States-EN-1-7.txt,367,10579
L2 Introductory Summary,United_States-EN-1-7.txt,367,1322
L0 Out of Scope,United_States-EN-1-8.txt,0,358
L0 Out of Scope,United_States-EN-1-8.txt,32455,32528
L2 Outcome,United_States-EN-1-8.txt,31099,32454
L0 Heading,United_States-EN-1-8.txt,2409,2421
L0 Heading,United_States-EN-1-8.txt,6353,6365
L0 Heading,United_States-EN-1-8.txt,7623,7685
L0 Heading,United_States-EN-1-8.txt,14203,14216
L0 Heading,United_States-EN-1-8.txt,24788,24824
L0 Heading,United_States-EN-1-8.txt,31099,31111
L1 Analysis,United_States-EN-1-8.txt,6353,32454
L1 Background,United_States-EN-1-8.txt,359,6350
L2 Introductory Summary,United_States-EN-1-8.txt,359,2408
L0 Out of Scope,United_States-EN-1-20.txt,0,539
L0 Out of Scope,United_States-EN-1-20.txt,86986,87046
L2 Outcome,United_States-EN-1-20.txt,85422,86985
L0 Heading,United_States-EN-1-20.txt,1605,1641
L0 Heading,United_States-EN-1-20.txt,5681,5736
L0 Heading,United_States-EN-1-20.txt,6295,6333
L0 Heading,United_States-EN-1-20.txt,7924,7945
L0 Heading,United_States-EN-1-20.txt,10578,10602
L0 Heading,United_States-EN-1-20.txt,11384,11403
L0 Heading,United_States-EN-1-20.txt,11851,11870
L0 Heading,United_States-EN-1-20.txt,15904,15951
L0 Heading,United_States-EN-1-20.txt,19858,19880
L0 Heading,United_States-EN-1-20.txt,22593,22624
L0 Heading,United_States-EN-1-20.txt,26165,26234
L0 Heading,United_States-EN-1-20.txt,27859,27906
L0 Heading,United_States-EN-1-20.txt,28938,28985
L0 Heading,United_States-EN-1-20.txt,29451,29534
L0 Heading,United_States-EN-1-20.txt,32699,32754
L0 Heading,United_States-EN-1-20.txt,37740,37752
L0 Heading,United_States-EN-1-20.txt,40189,40216
L0 Heading,United_States-EN-1-20.txt,42815,42839
L0 Heading,United_States-EN-1-20.txt,43194,43215
L0 Heading,United_States-EN-1-20.txt,44076,44094
L0 Heading,United_States-EN-1-20.txt,45852,45906
L0 Heading,United_States-EN-1-20.txt,53364,53411
L0 Heading,United_States-EN-1-20.txt,53577,53592
L0 Heading,United_States-EN-1-20.txt,53712,53727
L0 Heading,United_States-EN-1-20.txt,54613,54624
L0 Heading,United_States-EN-1-20.txt,55224,55254
L0 Heading,United_States-EN-1-20.txt,61693,61732
L0 Heading,United_States-EN-1-20.txt,62335,62362
L0 Heading,United_States-EN-1-20.txt,63202,63220
L0 Heading,United_States-EN-1-20.txt,64724,64740
L0 Heading,United_States-EN-1-20.txt,72143,72160
L0 Heading,United_States-EN-1-20.txt,72831,72873
L0 Heading,United_States-EN-1-20.txt,73299,73312
L0 Heading,United_States-EN-1-20.txt,75276,75292
L0 Heading,United_States-EN-1-20.txt,80101,80134
L0 Heading,United_States-EN-1-20.txt,85166,85184
L1 Analysis,United_States-EN-1-20.txt,5681,86985
L1 Background,United_States-EN-1-20.txt,542,5680
L2 Introductory Summary,United_States-EN-1-20.txt,542,1604
L0 Out of Scope,United_States-EN-1-10.txt,0,376
L0 Out of Scope,United_States-EN-1-10.txt,67096,67151
L2 Outcome,United_States-EN-1-10.txt,66460,67095
L0 Heading,United_States-EN-1-10.txt,377,394
L0 Heading,United_States-EN-1-10.txt,1899,1939
L0 Heading,United_States-EN-1-10.txt,3568,3609
L0 Heading,United_States-EN-1-10.txt,16874,16960
L0 Heading,United_States-EN-1-10.txt,25199,25242
L0 Heading,United_States-EN-1-10.txt,27725,27752
L0 Heading,United_States-EN-1-10.txt,30095,30135
L0 Heading,United_States-EN-1-10.txt,31780,31807
L0 Heading,United_States-EN-1-10.txt,32828,32899
L0 Heading,United_States-EN-1-10.txt,34356,34408
L0 Heading,United_States-EN-1-10.txt,50343,50365
L0 Heading,United_States-EN-1-10.txt,34776,34801
L0 Heading,United_States-EN-1-10.txt,53668,53686
L0 Heading,United_States-EN-1-10.txt,54061,54100
L0 Heading,United_States-EN-1-10.txt,54957,55028
L0 Heading,United_States-EN-1-10.txt,55922,55972
L0 Heading,United_States-EN-1-10.txt,56475,56502
L0 Heading,United_States-EN-1-10.txt,57480,57521
L0 Heading,United_States-EN-1-10.txt,58556,58583
L0 Heading,United_States-EN-1-10.txt,58674,58703
L0 Heading,United_States-EN-1-10.txt,59163,59175
L0 Heading,United_States-EN-1-10.txt,59683,59741
L0 Heading,United_States-EN-1-10.txt,60564,60618
L0 Heading,United_States-EN-1-10.txt,64093,64153
L0 Heading,United_States-EN-1-10.txt,65147,65185
L0 Heading,United_States-EN-1-10.txt,65808,65841
L1 Analysis,United_States-EN-1-10.txt,16873,67095
L1 Background,United_States-EN-1-10.txt,377,16871
L2 Introductory Summary,United_States-EN-1-10.txt,377,1896
L0 Out of Scope,United_States-EN-1-13.txt,0,311
L0 Out of Scope,United_States-EN-1-13.txt,60780,60844
L2 Outcome,United_States-EN-1-13.txt,60350,60779
L0 Heading,United_States-EN-1-13.txt,868,904
L0 Heading,United_States-EN-1-13.txt,2818,2846
L0 Heading,United_States-EN-1-13.txt,3045,3071
L0 Heading,United_States-EN-1-13.txt,8438,8465
L0 Heading,United_States-EN-1-13.txt,12452,12489
L0 Heading,United_States-EN-1-13.txt,13741,13780
L0 Heading,United_States-EN-1-13.txt,14443,14457
L0 Heading,United_States-EN-1-13.txt,17147,17163
L0 Heading,United_States-EN-1-13.txt,19474,19486
L0 Heading,United_States-EN-1-13.txt,27192,27214
L0 Heading,United_States-EN-1-13.txt,49814,49869
L0 Heading,United_States-EN-1-13.txt,37543,37587
L0 Heading,United_States-EN-1-13.txt,52775,52828
L0 Heading,United_States-EN-1-13.txt,56707,56770
L0 Heading,United_States-EN-1-13.txt,58486,58550
L0 Heading,United_States-EN-1-13.txt,59529,59591
L0 Heading,United_States-EN-1-13.txt,60350,60366
L1 Analysis,United_States-EN-1-13.txt,12451,60779
L1 Background,United_States-EN-1-13.txt,312,12451
L2 Introductory Summary,United_States-EN-1-13.txt,312,867
L0 Out of Scope,United_States-EN-1-11.txt,0,347
L0 Out of Scope,United_States-EN-1-11.txt,21039,21113
L2 Outcome,United_States-EN-1-11.txt,20770,21038
L0 Heading,United_States-EN-1-11.txt,350,364
L0 Heading,United_States-EN-1-11.txt,780,791
L0 Heading,United_States-EN-1-11.txt,3812,3841
L0 Heading,United_States-EN-1-11.txt,4591,4628
L0 Heading,United_States-EN-1-11.txt,6636,6668
L0 Heading,United_States-EN-1-11.txt,11333,11373
L0 Heading,United_States-EN-1-11.txt,16352,16386
L0 Heading,United_States-EN-1-11.txt,20770,20782
L1 Analysis,United_States-EN-1-11.txt,3811,21038
L1 Background,United_States-EN-1-11.txt,350,3809
L2 Introductory Summary,United_States-EN-1-11.txt,350,777
L0 Out of Scope,United_States-EN-1-9.txt,0,414
L0 Out of Scope,United_States-EN-1-9.txt,6084,6169
L2 Outcome,United_States-EN-1-9.txt,5138,6083
L2 Introductory Summary,United_States-EN-1-9.txt,415,1074
L1 Background,United_States-EN-1-9.txt,415,1074
L1 Analysis,United_States-EN-1-9.txt,1075,6083
L0 Out of Scope,United_States-EN-1-16.txt,0,538
L0 Out of Scope,United_States-EN-1-16.txt,115421,115480
L0 Heading,United_States-EN-1-16.txt,1706,1745
L0 Heading,United_States-EN-1-16.txt,3377,3400
L0 Heading,United_States-EN-1-16.txt,20610,20636
L0 Heading,United_States-EN-1-16.txt,38498,38542
L0 Heading,United_States-EN-1-16.txt,46275,46310
L0 Heading,United_States-EN-1-16.txt,46896,46909
L0 Heading,United_States-EN-1-16.txt,49031,49093
L0 Heading,United_States-EN-1-16.txt,54788,54809
L0 Heading,United_States-EN-1-16.txt,61041,61088
L0 Heading,United_States-EN-1-16.txt,69420,69443
L0 Heading,United_States-EN-1-16.txt,74929,74992
L0 Heading,United_States-EN-1-16.txt,79122,79166
L0 Heading,United_States-EN-1-16.txt,83802,83813
L0 Heading,United_States-EN-1-16.txt,85538,85550
L0 Heading,United_States-EN-1-16.txt,87380,87397
L0 Heading,United_States-EN-1-16.txt,90878,90894
L0 Heading,United_States-EN-1-16.txt,93406,93452
L0 Heading,United_States-EN-1-16.txt,98656,98677
L0 Heading,United_States-EN-1-16.txt,102139,102163
L0 Heading,United_States-EN-1-16.txt,107793,107810
L0 Heading,United_States-EN-1-16.txt,108516,108526
L0 Heading,United_States-EN-1-16.txt,111076,111100
L0 Heading,United_States-EN-1-16.txt,112006,112017
L0 Heading,United_States-EN-1-16.txt,113308,113318
L0 Heading,United_States-EN-1-16.txt,113996,114011
L0 Heading,United_States-EN-1-16.txt,114080,114084
L0 Heading,United_States-EN-1-16.txt,114344,114348
L0 Heading,United_States-EN-1-16.txt,115114,115118
L2 Outcome,United_States-EN-1-16.txt,113996,115420
L1 Analysis,United_States-EN-1-16.txt,38497,115420
L1 Background,United_States-EN-1-16.txt,539,38495
L2 Introductory Summary,United_States-EN-1-16.txt,539,1705
L2 Outcome,United_States-EN-1-3.txt,57548,57786
L0 Out of Scope,United_States-EN-1-3.txt,57787,57862
L1 Analysis,United_States-EN-1-3.txt,21479,57786
L0 Out of Scope,United_States-EN-1-12.txt,0,365
L0 Out of Scope,United_States-EN-1-12.txt,44491,44517
L2 Outcome,United_States-EN-1-12.txt,43783,44488
L0 Heading,United_States-EN-1-12.txt,1694,1709
L0 Heading,United_States-EN-1-12.txt,7200,7270
L0 Heading,United_States-EN-1-12.txt,8085,8130
L0 Heading,United_States-EN-1-12.txt,9120,9137
L0 Heading,United_States-EN-1-12.txt,12096,12152
L0 Heading,United_States-EN-1-12.txt,14024,14055
L0 Heading,United_States-EN-1-12.txt,15581,15619
L0 Heading,United_States-EN-1-12.txt,17966,17992
L0 Heading,United_States-EN-1-12.txt,29947,29983
L0 Heading,United_States-EN-1-12.txt,35941,35977
L0 Heading,United_States-EN-1-12.txt,38086,38115
L0 Heading,United_States-EN-1-12.txt,39969,40002
L0 Heading,United_States-EN-1-12.txt,42006,42057
L0 Heading,United_States-EN-1-12.txt,43783,43799
L1 Analysis,United_States-EN-1-12.txt,9120,44488
L1 Background,United_States-EN-1-12.txt,366,9119
L2 Introductory Summary,United_States-EN-1-12.txt,366,1693
L0 Out of Scope,United_States-EN-1-17.txt,0,485
L0 Out of Scope,United_States-EN-1-17.txt,39554,39669
L2 Outcome,United_States-EN-1-17.txt,38708,39550
L0 Heading,United_States-EN-1-17.txt,1096,1135
L0 Heading,United_States-EN-1-17.txt,8957,8977
L0 Heading,United_States-EN-1-17.txt,12023,12065
L0 Heading,United_States-EN-1-17.txt,14402,14424
L0 Heading,United_States-EN-1-17.txt,17763,17815
L0 Heading,United_States-EN-1-17.txt,19213,19244
L0 Heading,United_States-EN-1-17.txt,20916,20942
L0 Heading,United_States-EN-1-17.txt,21531,21559
L0 Heading,United_States-EN-1-17.txt,24606,24652
L0 Heading,United_States-EN-1-17.txt,25967,26005
L0 Heading,United_States-EN-1-17.txt,26541,26582
L0 Heading,United_States-EN-1-17.txt,29186,29239
L0 Heading,United_States-EN-1-17.txt,30943,30982
L0 Heading,United_States-EN-1-17.txt,31604,31626
L0 Heading,United_States-EN-1-17.txt,35445,35469
L0 Heading,United_States-EN-1-17.txt,38708,38730
L1 Analysis,United_States-EN-1-17.txt,8957,39553
L1 Background,United_States-EN-1-17.txt,548,8956
L2 Introductory Summary,United_States-EN-1-17.txt,548,1095
L0 Out of Scope,United_States-EN-1-14.txt,3,4022
L0 Out of Scope,United_States-EN-1-14.txt,49786,49902
L2 Outcome,United_States-EN-1-14.txt,48862,49785
L0 Heading,United_States-EN-1-14.txt,4023,4027
L0 Heading,United_States-EN-1-14.txt,8088,8091
L0 Heading,United_States-EN-1-14.txt,18059,18065
L0 Heading,United_States-EN-1-14.txt,20213,20216
L0 Heading,United_States-EN-1-14.txt,30604,30608
L0 Heading,United_States-EN-1-14.txt,35262,35267
L0 Heading,United_States-EN-1-14.txt,35502,35504
L0 Heading,United_States-EN-1-14.txt,45844,45848
L0 Heading,United_States-EN-1-14.txt,48862,48868
L1 Analysis,United_States-EN-1-14.txt,8088,49785
L1 Background,United_States-EN-1-14.txt,4023,8087
L2 Introductory Summary,United_States-EN-1-14.txt,4023,8087
L0 Out of Scope,United_States-EN-1-15.txt,2,2141
L0 Out of Scope,United_States-EN-1-15.txt,22720,22840
L2 Outcome,United_States-EN-1-15.txt,22512,22717
L0 Heading,United_States-EN-1-15.txt,2469,2484
L0 Heading,United_States-EN-1-15.txt,5835,5884
L0 Heading,United_States-EN-1-15.txt,6279,6298
L0 Heading,United_States-EN-1-15.txt,8304,8382
L0 Heading,United_States-EN-1-15.txt,12451,12505
L0 Heading,United_States-EN-1-15.txt,19092,19175
L0 Heading,United_States-EN-1-15.txt,22288,22323
L0 Heading,United_States-EN-1-15.txt,22512,22529
L1 Analysis,United_States-EN-1-15.txt,5835,22719
L1 Background,United_States-EN-1-15.txt,2146,5831
L2 Introductory Summary,United_States-EN-1-15.txt,2146,2468
L0 Out of Scope,United_States-EN-1-18.txt,0,454
L0 Out of Scope,United_States-EN-1-18.txt,35378,35394
L2 Outcome,United_States-EN-1-18.txt,34639,35377
L0 Heading,United_States-EN-1-18.txt,2604,2616
L0 Heading,United_States-EN-1-18.txt,8540,8579
L0 Heading,United_States-EN-1-18.txt,11161,11186
L0 Heading,United_States-EN-1-18.txt,12998,13048
L0 Heading,United_States-EN-1-18.txt,23120,23194
L0 Heading,United_States-EN-1-18.txt,25858,25885
L0 Heading,United_States-EN-1-18.txt,32295,32315
L0 Heading,United_States-EN-1-18.txt,34639,34651
L1 Analysis,United_States-EN-1-18.txt,12998,35377
L1 Background,United_States-EN-1-18.txt,455,12997
L2 Introductory Summary,United_States-EN-1-18.txt,455,2603
L0 Out of Scope,United_States-EN-1-24.txt,0,404
L0 Out of Scope,United_States-EN-1-24.txt,36617,36703
L2 Outcome,United_States-EN-1-24.txt,35389,36616
L0 Heading,United_States-EN-1-24.txt,1012,1032
L0 Heading,United_States-EN-1-24.txt,7159,7206
L0 Heading,United_States-EN-1-24.txt,7846,7863
L0 Heading,United_States-EN-1-24.txt,11210,11224
L0 Heading,United_States-EN-1-24.txt,12774,12788
L0 Heading,United_States-EN-1-24.txt,19550,19567
L0 Heading,United_States-EN-1-24.txt,20479,20505
L0 Heading,United_States-EN-1-24.txt,23286,23309
L0 Heading,United_States-EN-1-24.txt,29577,29640
L0 Heading,United_States-EN-1-24.txt,29943,29962
L0 Heading,United_States-EN-1-24.txt,28347,28377
L0 Heading,United_States-EN-1-24.txt,25502,25528
L0 Heading,United_States-EN-1-24.txt,31464,31479
L0 Heading,United_States-EN-1-24.txt,35389,35401
L1 Analysis,United_States-EN-1-24.txt,7158,36616
L1 Background,United_States-EN-1-24.txt,405,7155
L2 Introductory Summary,United_States-EN-1-24.txt,405,1011
L0 Out of Scope,United_States-EN-1-32.txt,0,342
L0 Out of Scope,United_States-EN-1-32.txt,68528,68631
L2 Outcome,United_States-EN-1-32.txt,66859,68525
L0 Heading,United_States-EN-1-32.txt,1371,1411
L0 Heading,United_States-EN-1-32.txt,4197,4256
L0 Heading,United_States-EN-1-32.txt,11606,11673
L0 Heading,United_States-EN-1-32.txt,20698,20747
L0 Heading,United_States-EN-1-32.txt,25389,25439
L0 Heading,United_States-EN-1-32.txt,32816,32878
L0 Heading,United_States-EN-1-32.txt,53064,53142
L0 Heading,United_States-EN-1-32.txt,66857,66871
L1 Analysis,United_States-EN-1-32.txt,4198,68527
L1 Background,United_States-EN-1-32.txt,343,4195
L0 Out of Scope,United_States-EN-1-23.txt,0,372
L0 Out of Scope,United_States-EN-1-23.txt,50832,50864
L2 Outcome,United_States-EN-1-23.txt,49704,50831
L0 Heading,United_States-EN-1-23.txt,981,993
L0 Heading,United_States-EN-1-23.txt,3564,3602
L0 Heading,United_States-EN-1-23.txt,10359,10392
L0 Heading,United_States-EN-1-23.txt,15375,15416
L0 Heading,United_States-EN-1-23.txt,17667,17731
L0 Heading,United_States-EN-1-23.txt,18866,18891
L0 Heading,United_States-EN-1-23.txt,20032,20042
L0 Heading,United_States-EN-1-23.txt,22118,22163
L0 Heading,United_States-EN-1-23.txt,23114,23131
L0 Heading,United_States-EN-1-23.txt,24431,24463
L0 Heading,United_States-EN-1-23.txt,28859,28888
L0 Heading,United_States-EN-1-23.txt,31752,31770
L0 Heading,United_States-EN-1-23.txt,32009,32025
L0 Heading,United_States-EN-1-23.txt,33066,33104
L0 Heading,United_States-EN-1-23.txt,34979,35011
L0 Heading,United_States-EN-1-23.txt,36914,36965
L0 Heading,United_States-EN-1-23.txt,44618,44647
L0 Heading,United_States-EN-1-23.txt,47921,47937
L0 Heading,United_States-EN-1-23.txt,49704,49716
L1 Analysis,United_States-EN-1-23.txt,20032,50831
L1 Background,United_States-EN-1-23.txt,380,20029
L2 Introductory Summary,United_States-EN-1-23.txt,376,962
L0 Out of Scope,United_States-EN-1-21.txt,0,304
L0 Out of Scope,United_States-EN-1-21.txt,9199,9224
L2 Outcome,United_States-EN-1-21.txt,8718,9198
L0 Heading,United_States-EN-1-21.txt,1218,1230
L0 Heading,United_States-EN-1-21.txt,6936,6948
L0 Heading,United_States-EN-1-21.txt,8718,8730
L1 Analysis,United_States-EN-1-21.txt,6936,9198
L1 Background,United_States-EN-1-21.txt,305,6933
L2 Introductory Summary,United_States-EN-1-21.txt,305,1217
L0 Out of Scope,United_States-EN-1-19.txt,0,289
L0 Out of Scope,United_States-EN-1-19.txt,39760,39838
L2 Outcome,United_States-EN-1-19.txt,39628,39759
L0 Heading,United_States-EN-1-19.txt,292,309
L0 Heading,United_States-EN-1-19.txt,704,728
L0 Heading,United_States-EN-1-19.txt,4662,4677
L0 Heading,United_States-EN-1-19.txt,4965,5015
L0 Heading,United_States-EN-1-19.txt,6857,6883
L0 Heading,United_States-EN-1-19.txt,39628,39644
L1 Analysis,United_States-EN-1-19.txt,4662,39759
L1 Background,United_States-EN-1-19.txt,292,4659
L2 Introductory Summary,United_States-EN-1-19.txt,292,701
L0 Out of Scope,United_States-EN-1-22.txt,0,372
L0 Out of Scope,United_States-EN-1-22.txt,26554,26692
L2 Outcome,United_States-EN-1-22.txt,25190,26554
L0 Heading,United_States-EN-1-22.txt,3039,3073
L0 Heading,United_States-EN-1-22.txt,5075,5145
L0 Heading,United_States-EN-1-22.txt,6556,6587
L0 Heading,United_States-EN-1-22.txt,9111,9131
L0 Heading,United_States-EN-1-22.txt,10574,10585
L0 Heading,United_States-EN-1-22.txt,11340,11356
L0 Heading,United_States-EN-1-22.txt,13760,13802
L0 Heading,United_States-EN-1-22.txt,15236,15245
L0 Heading,United_States-EN-1-22.txt,18297,18318
L0 Heading,United_States-EN-1-22.txt,19687,19718
L0 Heading,United_States-EN-1-22.txt,22788,22808
L0 Heading,United_States-EN-1-22.txt,25190,25207
L1 Analysis,United_States-EN-1-22.txt,11340,26554
L1 Background,United_States-EN-1-22.txt,373,11339
L2 Introductory Summary,United_States-EN-1-22.txt,373,3038
L0 Out of Scope,United_States-EN-1-28.txt,0,484
L0 Out of Scope,United_States-EN-1-28.txt,97128,97225
L2 Outcome,United_States-EN-1-28.txt,96940,97127
L0 Heading,United_States-EN-1-28.txt,488,512
L0 Heading,United_States-EN-1-28.txt,2305,2329
L0 Heading,United_States-EN-1-28.txt,4410,4424
L0 Heading,United_States-EN-1-28.txt,5609,5736
L0 Heading,United_States-EN-1-28.txt,15801,15836
L0 Heading,United_States-EN-1-28.txt,11683,11757
L0 Heading,United_States-EN-1-28.txt,18737,18770
L0 Heading,United_States-EN-1-28.txt,20483,20504
L0 Heading,United_States-EN-1-28.txt,22783,22832
L0 Heading,United_States-EN-1-28.txt,23644,23696
L0 Heading,United_States-EN-1-28.txt,25080,25129
L0 Heading,United_States-EN-1-28.txt,26661,26706
L0 Heading,United_States-EN-1-28.txt,28253,28277
L0 Heading,United_States-EN-1-28.txt,29224,29284
L0 Heading,United_States-EN-1-28.txt,30307,30382
L0 Heading,United_States-EN-1-28.txt,31886,31923
L0 Heading,United_States-EN-1-28.txt,40261,40295
L0 Heading,United_States-EN-1-28.txt,41608,41627
L0 Heading,United_States-EN-1-28.txt,42439,42490
L0 Heading,United_States-EN-1-28.txt,42841,42891
L0 Heading,United_States-EN-1-28.txt,43855,43904
L0 Heading,United_States-EN-1-28.txt,46788,46814
L0 Heading,United_States-EN-1-28.txt,47105,47165
L0 Heading,United_States-EN-1-28.txt,48226,48256
L0 Heading,United_States-EN-1-28.txt,70901,70991
L0 Heading,United_States-EN-1-28.txt,71523,71586
L0 Heading,United_States-EN-1-28.txt,73622,73677
L0 Heading,United_States-EN-1-28.txt,74836,74990
L0 Heading,United_States-EN-1-28.txt,79262,79307
L0 Heading,United_States-EN-1-28.txt,80492,80526
L0 Heading,United_States-EN-1-28.txt,81855,81916
L0 Heading,United_States-EN-1-28.txt,82100,82228
L0 Heading,United_States-EN-1-28.txt,83616,83683
L0 Heading,United_States-EN-1-28.txt,87485,87571
L0 Heading,United_States-EN-1-28.txt,90380,90460
L0 Heading,United_States-EN-1-28.txt,91471,91527
L0 Heading,United_States-EN-1-28.txt,92934,93010
L0 Heading,United_States-EN-1-28.txt,93994,94003
L0 Heading,United_States-EN-1-28.txt,96620,96695
L0 Heading,United_States-EN-1-28.txt,96940,96958
L1 Analysis,United_States-EN-1-28.txt,5609,97127
L1 Background,United_States-EN-1-28.txt,488,5608
L2 Introductory Summary,United_States-EN-1-28.txt,488,2304
L0 Out of Scope,United_States-EN-1-27.txt,0,521
L0 Out of Scope,United_States-EN-1-27.txt,94856,94950
L2 Outcome,United_States-EN-1-27.txt,94668,94855
L0 Heading,United_States-EN-1-27.txt,2395,2419
L0 Heading,United_States-EN-1-27.txt,4500,4514
L0 Heading,United_States-EN-1-27.txt,5699,5714
L0 Heading,United_States-EN-1-27.txt,5717,5824
L0 Heading,United_States-EN-1-27.txt,6696,6769
L0 Heading,United_States-EN-1-27.txt,11773,11847
L0 Heading,United_States-EN-1-27.txt,15891,15928
L0 Heading,United_States-EN-1-27.txt,18827,18860
L0 Heading,United_States-EN-1-27.txt,20573,20592
L0 Heading,United_States-EN-1-27.txt,22873,22921
L0 Heading,United_States-EN-1-27.txt,23734,23784
L0 Heading,United_States-EN-1-27.txt,26751,26798
L0 Heading,United_States-EN-1-27.txt,28343,28365
L0 Heading,United_States-EN-1-27.txt,29314,29376
L0 Heading,United_States-EN-1-27.txt,30397,30472
L0 Heading,United_States-EN-1-27.txt,31976,32011
L0 Heading,United_States-EN-1-27.txt,40351,40385
L0 Heading,United_States-EN-1-27.txt,41698,41717
L0 Heading,United_States-EN-1-27.txt,42529,42578
L0 Heading,United_States-EN-1-27.txt,42931,42981
