Type,Document,Start,End
L1 Background,United_States-EN-2-8.txt,707,1660
L0 Out of Scope,United_States-EN-2-11.txt,0,849
L0 Heading,United_States-EN-2-11.txt,851,876
L0 Heading,United_States-EN-2-11.txt,2037,2047
L0 Heading,United_States-EN-2-11.txt,2049,2087
L0 Heading,United_States-EN-2-11.txt,7454,7489
L2 Introductory Summary,United_States-EN-2-11.txt,878,2035
L0 Heading,United_States-EN-2-11.txt,4432,4453
L1 Background,United_States-EN-2-11.txt,2089,4432
L1 Background,United_States-EN-2-11.txt,2037,2047
L1 Background,United_States-EN-2-11.txt,4454,7452
L1 Background,United_States-EN-2-11.txt,878,2035
L1 Analysis,United_States-EN-2-11.txt,7490,9606
L0 Heading,United_States-EN-2-11.txt,33052,33062
L1 Analysis,United_States-EN-2-11.txt,9606,33052
L0 Heading,United_States-EN-2-11.txt,9606,9616
L2 Outcome,United_States-EN-2-11.txt,33052,33314
L0 Out of Scope,United_States-EN-2-11.txt,33315,34035
L0 Out of Scope,United_States-EN-2-9.txt,0,651
L0 Heading,United_States-EN-2-9.txt,653,677
L0 Heading,United_States-EN-2-9.txt,1272,1282
L0 Out of Scope,United_States-EN-2-9.txt,679,689
L2 Introductory Summary,United_States-EN-2-9.txt,691,1270
L0 Heading,United_States-EN-2-9.txt,1638,1689
L0 Heading,United_States-EN-2-9.txt,4649,4694
L0 Heading,United_States-EN-2-9.txt,6362,6422
L0 Heading,United_States-EN-2-9.txt,10579,10614
L1 Background,United_States-EN-2-9.txt,6422,10576
L1 Background,United_States-EN-2-9.txt,4696,6360
L1 Background,United_States-EN-2-9.txt,1691,4646
L1 Background,United_States-EN-2-9.txt,690,1636
L0 Heading,United_States-EN-2-9.txt,11120,11130
L0 Heading,United_States-EN-2-9.txt,11909,11930
L0 Heading,United_States-EN-2-9.txt,14227,14306
L0 Heading,United_States-EN-2-9.txt,21186,21226
L0 Heading,United_States-EN-2-9.txt,14869,14946
L1 Analysis,United_States-EN-2-9.txt,14308,14869
L1 Analysis,United_States-EN-2-9.txt,11931,14225
L1 Analysis,United_States-EN-2-9.txt,10616,11907
L1 Analysis,United_States-EN-2-9.txt,14948,21184
L0 Heading,United_States-EN-2-9.txt,29577,29587
L1 Analysis,United_States-EN-2-9.txt,21228,29575
L2 Outcome,United_States-EN-2-9.txt,29577,30103
L0 Out of Scope,United_States-EN-2-9.txt,30107,30510
L0 Out of Scope,United_States-EN-2-12.txt,0,521
L0 Heading,United_States-EN-2-12.txt,523,547
L0 Out of Scope,United_States-EN-2-12.txt,549,560
L0 Heading,United_States-EN-2-12.txt,3451,3486
L0 Heading,United_States-EN-2-12.txt,5667,5677
L0 Heading,United_States-EN-2-12.txt,8563,8573
L2 Outcome,United_States-EN-2-12.txt,8563,8821
L2 Introductory Summary,United_States-EN-2-12.txt,561,3449
L1 Background,United_States-EN-2-12.txt,561,3449
L1 Analysis,United_States-EN-2-12.txt,3488,8561
L0 Out of Scope,United_States-EN-2-17.txt,0,654
L0 Heading,United_States-EN-2-17.txt,654,678
L0 Out of Scope,United_States-EN-2-17.txt,680,717
L2 Introductory Summary,United_States-EN-2-17.txt,719,2264
L1 Background,United_States-EN-2-17.txt,719,2264
L0 Heading,United_States-EN-2-17.txt,2266,2301
L0 Heading,United_States-EN-2-17.txt,2758,2768
L0 Heading,United_States-EN-2-17.txt,3406,3430
L0 Heading,United_States-EN-2-17.txt,11483,11505
L0 Heading,United_States-EN-2-17.txt,21867,21877
L0 Out of Scope,United_States-EN-2-17.txt,22260,51096
L2 Outcome,United_States-EN-2-17.txt,21867,22260
L1 Analysis,United_States-EN-2-17.txt,11508,21867
L1 Analysis,United_States-EN-2-17.txt,3432,11483
L1 Analysis,United_States-EN-2-17.txt,2303,3404
L0 Out of Scope,United_States-EN-2-15.txt,0,650
L0 Heading,United_States-EN-2-15.txt,650,674
L0 Heading,United_States-EN-2-15.txt,2216,2251
L2 Introductory Summary,United_States-EN-2-15.txt,676,2214
L1 Background,United_States-EN-2-15.txt,676,2214
L1 Analysis,United_States-EN-2-15.txt,2253,3209
L0 Heading,United_States-EN-2-15.txt,3210,3221
L0 Out of Scope,United_States-EN-2-15.txt,9629,9780
L2 Outcome,United_States-EN-2-15.txt,8617,9627
L1 Analysis,United_States-EN-2-15.txt,3211,8615
L0 Out of Scope,United_States-EN-2-16.txt,0,955
L0 Heading,United_States-EN-2-16.txt,955,979
L0 Heading,United_States-EN-2-16.txt,3073,3083
L2 Introductory Summary,United_States-EN-2-16.txt,981,3071
L1 Background,United_States-EN-2-16.txt,980,3070
L0 Heading,United_States-EN-2-16.txt,10903,10938
L0 Heading,United_States-EN-2-16.txt,11518,11528
L0 Heading,United_States-EN-2-16.txt,11530,11572
L0 Heading,United_States-EN-2-16.txt,15447,15468
L0 Heading,United_States-EN-2-16.txt,15242,15296
L0 Heading,United_States-EN-2-16.txt,17773,17810
L0 Heading,United_States-EN-2-16.txt,19659,19720
L0 Heading,United_States-EN-2-16.txt,21436,21502
L0 Heading,United_States-EN-2-16.txt,25397,25420
L0 Heading,United_States-EN-2-16.txt,28430,28440
L0 Out of Scope,United_States-EN-2-16.txt,29015,29317
L2 Outcome,United_States-EN-2-16.txt,28430,29012
L1 Analysis,United_States-EN-2-16.txt,25422,28428
L1 Analysis,United_States-EN-2-16.txt,21502,25395
L1 Analysis,United_States-EN-2-16.txt,19720,21434
L1 Analysis,United_States-EN-2-16.txt,17812,19658
L1 Analysis,United_States-EN-2-16.txt,15470,17772
L1 Analysis,United_States-EN-2-16.txt,15298,15445
L1 Analysis,United_States-EN-2-16.txt,11574,15240
L1 Analysis,United_States-EN-2-16.txt,10940,11528
L1 Background,United_States-EN-2-16.txt,3073,10900
L0 Out of Scope,United_States-EN-2-18.txt,0,698
L0 Heading,United_States-EN-2-18.txt,698,722
L0 Out of Scope,United_States-EN-2-18.txt,5837,6411
L2 Outcome,United_States-EN-2-18.txt,5432,5836
L1 Background,United_States-EN-2-18.txt,724,1784
L1 Analysis,United_States-EN-2-18.txt,1787,5430
L0 Out of Scope,United_States-EN-2-19.txt,0,567
L0 Heading,United_States-EN-2-19.txt,567,609
L0 Heading,United_States-EN-2-19.txt,7638,7649
L0 Out of Scope,United_States-EN-2-19.txt,7823,7906
L2 Outcome,United_States-EN-2-19.txt,7637,7821
L1 Background,United_States-EN-2-19.txt,611,2730
L1 Analysis,United_States-EN-2-19.txt,2732,7636
L0 Out of Scope,United_States-EN-2-20.txt,0,586
L0 Heading,United_States-EN-2-20.txt,588,612
L0 Heading,United_States-EN-2-20.txt,1659,1702
L0 Heading,United_States-EN-2-20.txt,2283,2293
L0 Out of Scope,United_States-EN-2-20.txt,3043,15791
L0 Out of Scope,United_States-EN-2-20.txt,2953,3039
L2 Outcome,United_States-EN-2-20.txt,2839,2952
L1 Analysis,United_States-EN-2-20.txt,2295,2837
L2 Introductory Summary,United_States-EN-2-20.txt,614,1571
L1 Background,United_States-EN-2-20.txt,614,1571
L1 Analysis,United_States-EN-2-20.txt,1704,2294
L0 Heading,United_States-EN-2-20.txt,1573,1657
L0 Out of Scope,United_States-EN-2-21.txt,0,552
L0 Heading,United_States-EN-2-21.txt,552,570
L0 Out of Scope,United_States-EN-2-21.txt,571,582
L0 Heading,United_States-EN-2-21.txt,1909,1946
L2 Introductory Summary,United_States-EN-2-21.txt,584,1908
L1 Background,United_States-EN-2-21.txt,583,1908
L0 Heading,United_States-EN-2-21.txt,2826,2836
L0 Heading,United_States-EN-2-21.txt,7118,7128
L2 Outcome,United_States-EN-2-21.txt,7118,7267
L0 Out of Scope,United_States-EN-2-21.txt,7269,8130
L1 Analysis,United_States-EN-2-21.txt,1947,7116
L0 Out of Scope,United_States-EN-2-22.txt,0,746
L0 Heading,United_States-EN-2-22.txt,746,770
L0 Heading,United_States-EN-2-22.txt,1595,1605
L0 Heading,United_States-EN-2-22.txt,1607,1626
L0 Heading,United_States-EN-2-22.txt,12341,12384
L0 Heading,United_States-EN-2-22.txt,13423,13485
L0 Heading,United_States-EN-2-22.txt,14910,14971
L0 Heading,United_States-EN-2-22.txt,22611,22621
L2 Outcome,United_States-EN-2-22.txt,22611,22883
L0 Out of Scope,United_States-EN-2-22.txt,22885,24966
L1 Analysis,United_States-EN-2-22.txt,13485,14908
L1 Analysis,United_States-EN-2-22.txt,12386,13421
L0 Heading,United_States-EN-2-22.txt,11829,11839
L1 Analysis,United_States-EN-2-22.txt,11841,12339
L0 Heading,United_States-EN-2-22.txt,11287,11322
L1 Analysis,United_States-EN-2-22.txt,11324,11827
L1 Analysis,United_States-EN-2-22.txt,11829,11839
L0 Heading,United_States-EN-2-22.txt,5230,5266
L1 Background,United_States-EN-2-22.txt,1595,1605
L1 Background,United_States-EN-2-22.txt,5268,11285
L1 Background,United_States-EN-2-22.txt,1628,5228
L2 Introductory Summary,United_States-EN-2-22.txt,772,1593
L1 Background,United_States-EN-2-22.txt,772,1593
L0 Out of Scope,United_States-EN-2-13.txt,0,918
L0 Out of Scope,United_States-EN-2-13.txt,919,988
L0 Heading,United_States-EN-2-13.txt,990,1014
L0 Out of Scope,United_States-EN-2-13.txt,1016,1026
L0 Heading,United_States-EN-2-13.txt,3603,3639
L0 Heading,United_States-EN-2-13.txt,4239,4250
L0 Heading,United_States-EN-2-13.txt,8902,8912
L2 Outcome,United_States-EN-2-13.txt,8902,9161
L1 Analysis,United_States-EN-2-13.txt,3640,8901
L1 Background,United_States-EN-2-13.txt,1028,3601
L0 Out of Scope,United_States-EN-2-14.txt,0,639
L0 Heading,United_States-EN-2-14.txt,639,663
L0 Out of Scope,United_States-EN-2-14.txt,664,675
L0 Heading,United_States-EN-2-14.txt,1808,1818
L0 Heading,United_States-EN-2-14.txt,5790,5825
L0 Heading,United_States-EN-2-14.txt,6999,7009
L0 Heading,United_States-EN-2-14.txt,12188,12240
L0 Heading,United_States-EN-2-14.txt,11113,11202
L0 Heading,United_States-EN-2-14.txt,9115,9181
L1 Analysis,United_States-EN-2-14.txt,6998,9114
L1 Analysis,United_States-EN-2-14.txt,5827,6997
L1 Background,United_States-EN-2-14.txt,1822,5788
L2 Introductory Summary,United_States-EN-2-14.txt,677,1806
L1 Background,United_States-EN-2-14.txt,677,1806
L1 Analysis,United_States-EN-2-14.txt,9181,11111
L1 Analysis,United_States-EN-2-14.txt,11202,12186
L0 Heading,United_States-EN-2-14.txt,16223,16275
L1 Analysis,United_States-EN-2-14.txt,12242,16221
L0 Heading,United_States-EN-2-14.txt,18160,18230
L1 Analysis,United_States-EN-2-14.txt,16277,18158
L1 Analysis,United_States-EN-2-14.txt,18230,22668
L0 Heading,United_States-EN-2-14.txt,22670,22680
L2 Outcome,United_States-EN-2-14.txt,22670,22864
L0 Out of Scope,United_States-EN-2-24.txt,0,797
L0 Heading,United_States-EN-2-24.txt,797,825
L0 Heading,United_States-EN-2-24.txt,1370,1380
L2 Introductory Summary,United_States-EN-2-24.txt,827,1368
L1 Background,United_States-EN-2-24.txt,826,1368
L0 Heading,United_States-EN-2-24.txt,4565,4601
L0 Heading,United_States-EN-2-24.txt,5023,5035
L0 Heading,United_States-EN-2-24.txt,10153,10164
L0 Out of Scope,United_States-EN-2-24.txt,10816,11065
L2 Outcome,United_States-EN-2-24.txt,10153,10814
L1 Analysis,United_States-EN-2-24.txt,5036,10153
L1 Analysis,United_States-EN-2-24.txt,4603,5034
L1 Background,United_States-EN-2-24.txt,1370,4564
L0 Out of Scope,United_States-EN-2-25.txt,0,539
L0 Heading,United_States-EN-2-25.txt,539,567
L0 Out of Scope,United_States-EN-2-25.txt,568,584
L0 Heading,United_States-EN-2-25.txt,4064,4099
L0 Heading,United_States-EN-2-25.txt,7624,7636
L0 Heading,United_States-EN-2-25.txt,7638,7654
L0 Heading,United_States-EN-2-25.txt,22923,22981
L0 Heading,United_States-EN-2-25.txt,23723,23804
L0 Heading,United_States-EN-2-25.txt,25665,25688
L0 Heading,United_States-EN-2-25.txt,38151,38220
L1 Analysis,United_States-EN-2-25.txt,25690,31598
L0 Heading,United_States-EN-2-25.txt,31599,31630
L1 Analysis,United_States-EN-2-25.txt,31630,38149
L0 Heading,United_States-EN-2-25.txt,48861,48887
L1 Analysis,United_States-EN-2-25.txt,48886,49587
L0 Heading,United_States-EN-2-25.txt,10519,10571
L0 Heading,United_States-EN-2-25.txt,14411,14487
L0 Heading,United_States-EN-2-25.txt,11484,11640
L1 Analysis,United_States-EN-2-25.txt,22983,23722
L1 Analysis,United_States-EN-2-25.txt,23804,25663
L1 Analysis,United_States-EN-2-25.txt,38220,48859
L0 Heading,United_States-EN-2-25.txt,49589,49601
L2 Outcome,United_States-EN-2-25.txt,49589,49990
L1 Analysis,United_States-EN-2-25.txt,14487,22921
L1 Analysis,United_States-EN-2-25.txt,11641,14410
L1 Analysis,United_States-EN-2-25.txt,10571,11483
L1 Analysis,United_States-EN-2-25.txt,7656,10517
L1 Analysis,United_States-EN-2-25.txt,7624,7636
L0 Heading,United_States-EN-2-25.txt,4690,4700
L2 Introductory Summary,United_States-EN-2-25.txt,585,3843
L0 Out of Scope,United_States-EN-2-25.txt,3845,4061
L1 Analysis,United_States-EN-2-25.txt,4101,4690
L1 Background,United_States-EN-2-25.txt,4690,7622
L0 Out of Scope,United_States-EN-2-26.txt,0,690
L0 Heading,United_States-EN-2-26.txt,690,718
L0 Heading,United_States-EN-2-26.txt,1596,1606
L0 Heading,United_States-EN-2-26.txt,7831,7842
L0 Heading,United_States-EN-2-26.txt,11188,11224
L0 Heading,United_States-EN-2-26.txt,12278,12288
L0 Heading,United_States-EN-2-26.txt,13735,13756
L0 Heading,United_States-EN-2-26.txt,19283,19315
L0 Heading,United_States-EN-2-26.txt,22798,22820
L0 Heading,United_States-EN-2-26.txt,35198,35209
L0 Out of Scope,United_States-EN-2-26.txt,35971,36215
L2 Outcome,United_States-EN-2-26.txt,35199,35969
L1 Analysis,United_States-EN-2-26.txt,13758,19281
L1 Analysis,United_States-EN-2-26.txt,12278,13733
L1 Analysis,United_States-EN-2-26.txt,11226,12276
L1 Analysis,United_States-EN-2-26.txt,19317,22797
L1 Analysis,United_States-EN-2-26.txt,22822,35197
L1 Background,United_States-EN-2-26.txt,7844,11187
L0 Heading,United_States-EN-2-26.txt,3688,3704
L0 Heading,United_States-EN-2-26.txt,6955,6969
L1 Background,United_States-EN-2-26.txt,6971,7828
L1 Background,United_States-EN-2-26.txt,3706,6952
L0 Heading,United_States-EN-2-26.txt,2517,2526
L1 Background,United_States-EN-2-26.txt,2528,3686
L1 Background,United_States-EN-2-26.txt,1608,2516
L1 Background,United_States-EN-2-26.txt,1595,1606
L2 Introductory Summary,United_States-EN-2-26.txt,719,1593
L0 Out of Scope,United_States-EN-2-27.txt,0,511
L0 Heading,United_States-EN-2-27.txt,514,538
L0 Heading,United_States-EN-2-27.txt,1436,1446
L0 Heading,United_States-EN-2-27.txt,3225,3260
L0 Heading,United_States-EN-2-27.txt,3501,3511
L0 Heading,United_States-EN-2-27.txt,10724,10735
L2 Outcome,United_States-EN-2-27.txt,10725,11030
L1 Analysis,United_States-EN-2-27.txt,3262,3499
L1 Analysis,United_States-EN-2-27.txt,3500,3511
L1 Background,United_States-EN-2-27.txt,1448,3222
L1 Background,United_States-EN-2-27.txt,1436,1446
L2 Introductory Summary,United_States-EN-2-27.txt,554,1433
L1 Background,United_States-EN-2-27.txt,554,1434
L1 Analysis,United_States-EN-2-27.txt,3513,10724
L0 Out of Scope,United_States-EN-2-28.txt,0,604
L0 Heading,United_States-EN-2-28.txt,605,634
L0 Heading,United_States-EN-2-28.txt,1192,1203
L0 Heading,United_States-EN-2-28.txt,2138,2184
L0 Heading,United_States-EN-2-28.txt,2901,2937
L0 Heading,United_States-EN-2-28.txt,4585,4641
L0 Heading,United_States-EN-2-28.txt,8342,8353
L0 Heading,United_States-EN-2-28.txt,10023,10075
L0 Heading,United_States-EN-2-28.txt,12886,12933
L0 Heading,United_States-EN-2-28.txt,21765,21872
L0 Heading,United_States-EN-2-28.txt,31635,31728
L0 Heading,United_States-EN-2-28.txt,33320,33373
L0 Heading,United_States-EN-2-28.txt,36139,36150
L2 Outcome,United_States-EN-2-28.txt,36139,36293
L0 Heading,United_States-EN-2-28.txt,15470,15567
L0 Heading,United_States-EN-2-28.txt,9312,9382
L0 Heading,United_States-EN-2-28.txt,22415,22637
L1 Analysis,United_States-EN-2-28.txt,33375,36137
L1 Analysis,United_States-EN-2-28.txt,31728,33318
L1 Analysis,United_States-EN-2-28.txt,22637,31633
L1 Analysis,United_States-EN-2-28.txt,21873,22414
L1 Analysis,United_States-EN-2-28.txt,15567,21762
L1 Analysis,United_States-EN-2-28.txt,12935,15467
L1 Analysis,United_States-EN-2-28.txt,10077,12884
L1 Analysis,United_States-EN-2-28.txt,9382,10021
L1 Analysis,United_States-EN-2-28.txt,8354,9309
L0 Heading,United_States-EN-2-28.txt,7517,7552
L1 Analysis,United_States-EN-2-28.txt,7554,8340
L1 Analysis,United_States-EN-2-28.txt,8341,8352
L1 Background,United_States-EN-2-28.txt,4643,7517
L1 Background,United_States-EN-2-28.txt,2939,4583
L1 Background,United_States-EN-2-28.txt,2186,2900
L1 Background,United_States-EN-2-28.txt,1204,2136
L2 Introductory Summary,United_States-EN-2-28.txt,635,1190
L1 Background,United_States-EN-2-28.txt,634,1190
L0 Out of Scope,United_States-EN-2-29.txt,0,566
L0 Heading,United_States-EN-2-29.txt,566,630
L0 Heading,United_States-EN-2-29.txt,1791,1802
L0 Heading,United_States-EN-2-29.txt,4122,4132
L0 Heading,United_States-EN-2-29.txt,8631,8687
L0 Heading,United_States-EN-2-29.txt,7762,7823
L0 Heading,United_States-EN-2-29.txt,11184,11194
L2 Outcome,United_States-EN-2-29.txt,11184,11488
L1 Analysis,United_States-EN-2-29.txt,8689,11182
L1 Analysis,United_States-EN-2-29.txt,7823,8629
L1 Analysis,United_States-EN-2-29.txt,4134,7759
L1 Background,United_States-EN-2-29.txt,1803,4120
L1 Background,United_States-EN-2-29.txt,1791,1803
L1 Analysis,United_States-EN-2-29.txt,4121,4132
L2 Introductory Summary,United_States-EN-2-29.txt,631,1790
L1 Background,United_States-EN-2-29.txt,631,1790
L0 Out of Scope,United_States-EN-2-30.txt,0,561
L0 Heading,United_States-EN-2-30.txt,561,585
L0 Heading,United_States-EN-2-30.txt,587,603
L0 Heading,United_States-EN-2-30.txt,1587,1623
L0 Heading,United_States-EN-2-30.txt,5699,5719
L2 Introductory Summary,United_States-EN-2-30.txt,603,1585
L0 Out of Scope,United_States-EN-2-30.txt,4619,5247
L0 Heading,United_States-EN-2-30.txt,5247,5274
L0 Heading,United_States-EN-2-30.txt,33923,33933
L0 Heading,United_States-EN-2-30.txt,35590,35787
L1 Analysis,United_States-EN-2-30.txt,5275,5697
L0 Out of Scope,United_States-EN-2-31.txt,0,956
L0 Heading,United_States-EN-2-31.txt,958,982
L0 Heading,United_States-EN-2-31.txt,1977,1987
L0 Heading,United_States-EN-2-31.txt,1989,2005
L0 Heading,United_States-EN-2-31.txt,5326,5345
L0 Heading,United_States-EN-2-31.txt,6928,6963
L0 Heading,United_States-EN-2-31.txt,7792,7803
L0 Heading,United_States-EN-2-31.txt,16907,16917
L0 Out of Scope,United_States-EN-2-31.txt,17325,17456
L2 Outcome,United_States-EN-2-31.txt,16907,17323
L1 Analysis,United_States-EN-2-31.txt,6965,16907
L1 Background,United_States-EN-2-31.txt,5349,6926
L1 Background,United_States-EN-2-31.txt,2007,5325
L2 Introductory Summary,United_States-EN-2-31.txt,984,1975
L1 Background,United_States-EN-2-31.txt,1977,1987
L0 Out of Scope,United_States-EN-2-32.txt,0,882
L0 Heading,United_States-EN-2-32.txt,882,906
L0 Heading,United_States-EN-2-32.txt,1914,1924
L0 Heading,United_States-EN-2-32.txt,5175,5210
L0 Heading,United_States-EN-2-32.txt,10314,10324
L0 Out of Scope,United_States-EN-2-32.txt,10409,10617
L2 Outcome,United_States-EN-2-32.txt,10314,10406
L1 Analysis,United_States-EN-2-32.txt,5212,10314
L0 Heading,United_States-EN-2-32.txt,6423,6433
L1 Background,United_States-EN-2-32.txt,1926,5173
L1 Background,United_States-EN-2-32.txt,1914,1924
L2 Introductory Summary,United_States-EN-2-32.txt,908,1912
L1 Background,United_States-EN-2-32.txt,908,1912
L0 Out of Scope,United_States-EN-2-23.txt,0,518
L0 Heading,United_States-EN-2-23.txt,519,548
L0 Heading,United_States-EN-2-23.txt,1445,1456
L0 Heading,United_States-EN-2-23.txt,2739,2774
L0 Heading,United_States-EN-2-23.txt,3566,3576
L0 Heading,United_States-EN-2-23.txt,9277,9287
L2 Outcome,United_States-EN-2-23.txt,9277,9530
L0 Out of Scope,United_States-EN-2-23.txt,9532,25134
