Type,Document,Start,End
L0 Out of Scope,France-FR-1-15.txt,5673,12283
L0 Out of Scope,France-FR-1-16.txt,0,73
L0 Heading,France-FR-1-16.txt,78,125
L0 Heading,France-FR-1-16.txt,928,944
L2 Outcome,France-FR-1-16.txt,947,1085
L0 Out of Scope,France-FR-1-16.txt,1088,1369
L0 Out of Scope,France-FR-1-17.txt,0,74
L1 Background,France-FR-1-17.txt,78,534
L2 Outcome,France-FR-1-17.txt,3187,3478
L0 Heading,France-FR-1-17.txt,3168,3184
L0 Heading,France-FR-1-17.txt,78,99
L0 Out of Scope,France-FR-1-17.txt,3481,7605
L0 Out of Scope,France-FR-1-18.txt,0,69
L1 Background,France-FR-1-18.txt,72,1328
L0 Heading,France-FR-1-18.txt,1329,1352
L0 Heading,France-FR-1-18.txt,5432,5457
L0 Heading,France-FR-1-18.txt,7769,7786
L2 Outcome,France-FR-1-18.txt,7787,7919
L0 Out of Scope,France-FR-1-18.txt,7920,15759
L0 Out of Scope,France-FR-1-20.txt,0,73
L0 Out of Scope,France-FR-1-20.txt,75,248
L1 Background,France-FR-1-20.txt,249,798
L0 Heading,France-FR-1-20.txt,249,298
L0 Heading,France-FR-1-20.txt,2525,2542
L2 Outcome,France-FR-1-20.txt,2543,2749
L0 Out of Scope,France-FR-1-20.txt,2750,5508
L0 Out of Scope,France-FR-1-21.txt,0,73
L1 Background,France-FR-1-21.txt,76,1443
L0 Heading,France-FR-1-21.txt,1444,1523
L0 Heading,France-FR-1-21.txt,2914,2972
L0 Heading,France-FR-1-21.txt,4005,4092
L2 Outcome,France-FR-1-21.txt,4093,4732
L0 Out of Scope,France-FR-1-21.txt,4733,32799
L0 Out of Scope,France-FR-1-22.txt,0,74
L0 Heading,France-FR-1-22.txt,1673,1689
L2 Outcome,France-FR-1-22.txt,1691,1796
L0 Out of Scope,France-FR-1-22.txt,1797,1955
L0 Out of Scope,France-FR-1-23.txt,0,69
L0 Heading,France-FR-1-23.txt,74,166
L0 Heading,France-FR-1-23.txt,1317,1333
L2 Outcome,France-FR-1-23.txt,1334,1484
L0 Out of Scope,France-FR-1-23.txt,1487,1667
L0 Out of Scope,France-FR-1-24.txt,0,71
L0 Heading,France-FR-1-24.txt,76,98
L0 Heading,France-FR-1-24.txt,1736,1753
L2 Outcome,France-FR-1-24.txt,1754,2326
L0 Out of Scope,France-FR-1-24.txt,2327,4831
L0 Out of Scope,France-FR-1-25.txt,0,65
L1 Background,France-FR-1-25.txt,70,956
L0 Heading,France-FR-1-25.txt,2333,2349
L2 Outcome,France-FR-1-25.txt,2352,2541
L0 Out of Scope,France-FR-1-25.txt,2544,2697
L0 Out of Scope,France-FR-1-26.txt,0,74
L1 Background,France-FR-1-26.txt,79,511
L0 Heading,France-FR-1-26.txt,1714,1731
L2 Outcome,France-FR-1-26.txt,1734,1838
L0 Out of Scope,France-FR-1-26.txt,1841,1999
L0 Out of Scope,France-FR-1-27.txt,0,74
L1 Background,France-FR-1-27.txt,79,842
L0 Heading,France-FR-1-27.txt,2294,2310
L2 Outcome,France-FR-1-27.txt,2313,2418
L0 Out of Scope,France-FR-1-27.txt,2420,2584
L0 Out of Scope,France-FR-1-28.txt,0,73
L0 Heading,France-FR-1-28.txt,78,199
L0 Heading,France-FR-1-28.txt,1358,1374
L2 Outcome,France-FR-1-28.txt,1377,1974
L0 Out of Scope,France-FR-1-28.txt,1977,4644
L0 Out of Scope,France-FR-1-29.txt,0,73
L1 Background,France-FR-1-29.txt,78,1247
L0 Heading,France-FR-1-29.txt,2309,2325
L2 Outcome,France-FR-1-29.txt,2328,2410
L0 Out of Scope,France-FR-1-29.txt,2413,2579
L0 Out of Scope,France-FR-1-31.txt,0,73
L0 Heading,France-FR-1-31.txt,740,756
L0 Out of Scope,France-FR-1-31.txt,1061,1226
L2 Outcome,France-FR-1-31.txt,759,1058
L0 Out of Scope,France-FR-1-30.txt,0,74
L0 Heading,France-FR-1-30.txt,1045,1061
L2 Outcome,France-FR-1-30.txt,1064,1168
L0 Out of Scope,France-FR-1-30.txt,1171,1330
L0 Out of Scope,France-FR-1-32.txt,0,75
L1 Background,France-FR-1-32.txt,76,1005
L0 Heading,France-FR-1-32.txt,3100,3116
L2 Outcome,France-FR-1-32.txt,3119,3202
L0 Out of Scope,France-FR-1-32.txt,3205,3363
L0 Out of Scope,France-FR-1-33.txt,0,73
L1 Background,France-FR-1-33.txt,78,562
L0 Heading,France-FR-1-33.txt,4964,4980
L0 Heading,France-FR-1-33.txt,3068,3112
L0 Heading,France-FR-1-33.txt,565,614
L2 Outcome,France-FR-1-33.txt,4983,5927
L0 Out of Scope,France-FR-1-33.txt,5930,16291
L0 Out of Scope,France-FR-1-34.txt,0,74
L1 Background,France-FR-1-34.txt,79,1027
L0 Heading,France-FR-1-34.txt,1984,2000
L2 Outcome,France-FR-1-34.txt,2003,2107
L0 Out of Scope,France-FR-1-34.txt,2110,2276
L0 Out of Scope,France-FR-1-35.txt,0,73
L0 Heading,France-FR-1-35.txt,78,219
L0 Heading,France-FR-1-35.txt,1353,1369
L2 Outcome,France-FR-1-35.txt,1372,1514
L0 Out of Scope,France-FR-1-35.txt,1517,1679
L1 Background,France-FR-1-36.txt,0,665
L0 Heading,France-FR-1-36.txt,0,21
L0 Heading,France-FR-1-36.txt,2508,2527
L2 Outcome,France-FR-1-36.txt,2531,2586
L0 Out of Scope,France-FR-1-36.txt,2590,10745
L1 Background,France-FR-1-38.txt,0,1312
L0 Heading,France-FR-1-38.txt,2705,2791
L0 Heading,France-FR-1-38.txt,2202,2255
L0 Heading,France-FR-1-38.txt,1316,1368
L2 Outcome,France-FR-1-38.txt,2795,3916
L0 Out of Scope,France-FR-1-38.txt,3920,16149
L0 Heading,France-FR-1-37.txt,0,48
L0 Heading,France-FR-1-37.txt,1987,2003
L2 Outcome,France-FR-1-37.txt,2007,2771
L0 Out of Scope,France-FR-1-37.txt,2774,6759
L1 Background,France-FR-1-39.txt,0,957
L0 Heading,France-FR-1-39.txt,0,59
L0 Heading,France-FR-1-39.txt,5993,6010
L2 Outcome,France-FR-1-39.txt,6014,6184
L0 Out of Scope,France-FR-1-39.txt,6188,6371
L0 Out of Scope,France-FR-1-39.txt,6374,20554
L0 Out of Scope,France-FR-1-40.txt,0,73
L0 Heading,France-FR-1-40.txt,78,136
L0 Heading,France-FR-1-40.txt,1074,1090
L2 Outcome,France-FR-1-40.txt,1093,1282
L0 Out of Scope,France-FR-1-40.txt,1287,1443
L0 Out of Scope,France-FR-1-41.txt,0,73
L1 Background,France-FR-1-41.txt,78,1009
L0 Heading,France-FR-1-41.txt,1185,1208
L0 Heading,France-FR-1-41.txt,4128,4155
L0 Heading,France-FR-1-41.txt,5684,5713
L0 Heading,France-FR-1-41.txt,6624,6651
L0 Heading,France-FR-1-41.txt,7186,7202
L2 Outcome,France-FR-1-41.txt,7204,7886
L0 Out of Scope,France-FR-1-41.txt,7889,17810
L0 Out of Scope,France-FR-1-42.txt,0,73
L0 Heading,France-FR-1-42.txt,78,128
L2 Outcome,France-FR-1-42.txt,1552,2313
L0 Out of Scope,France-FR-1-42.txt,2316,5565
L0 Heading,France-FR-1-42.txt,1552,1636
L0 Out of Scope,France-FR-1-43.txt,0,73
L1 Background,France-FR-1-43.txt,78,1255
L0 Heading,France-FR-1-43.txt,2483,2499
L2 Outcome,France-FR-1-43.txt,2502,2607
L0 Out of Scope,France-FR-1-43.txt,2610,2774
L0 Out of Scope,France-FR-1-44.txt,0,69
L0 Heading,France-FR-1-44.txt,74,145
L0 Heading,France-FR-1-44.txt,1771,1855
L2 Outcome,France-FR-1-44.txt,1858,2704
L0 Out of Scope,France-FR-1-44.txt,2707,6401
L0 Out of Scope,France-FR-1-45.txt,0,73
L0 Heading,France-FR-1-45.txt,78,132
L0 Heading,France-FR-1-45.txt,1755,1771
L2 Outcome,France-FR-1-45.txt,1774,2010
L0 Out of Scope,France-FR-1-45.txt,2013,2176
L0 Out of Scope,France-FR-1-46.txt,0,73
L0 Heading,France-FR-1-46.txt,76,218
L0 Heading,France-FR-1-46.txt,1774,1791
L2 Outcome,France-FR-1-46.txt,1792,1944
L0 Out of Scope,France-FR-1-46.txt,1945,2105
L0 Out of Scope,France-FR-1-47.txt,0,74
L1 Background,France-FR-1-47.txt,79,861
L0 Heading,France-FR-1-47.txt,2270,2286
L2 Outcome,France-FR-1-47.txt,2289,2393
L0 Out of Scope,France-FR-1-47.txt,2395,2557
L0 Out of Scope,France-FR-1-48.txt,0,74
L1 Background,France-FR-1-48.txt,76,952
L0 Heading,France-FR-1-48.txt,2492,2509
L2 Outcome,France-FR-1-48.txt,2510,2616
L0 Out of Scope,France-FR-1-48.txt,2617,2776
L0 Out of Scope,France-FR-1-49.txt,0,73
L0 Out of Scope,France-FR-1-49.txt,78,202
L0 Heading,France-FR-1-49.txt,3142,3229
L0 Heading,France-FR-1-49.txt,205,264
L2 Outcome,France-FR-1-49.txt,3232,3864
L0 Out of Scope,France-FR-1-49.txt,3867,9162
L0 Out of Scope,France-FR-1-50.txt,0,73
L1 Background,France-FR-1-50.txt,78,1324
L0 Heading,France-FR-1-50.txt,2139,2156
L2 Outcome,France-FR-1-50.txt,2159,2264
L0 Out of Scope,France-FR-1-50.txt,2267,2427
L0 Out of Scope,France-FR-1-51.txt,0,73
L0 Heading,France-FR-1-51.txt,76,197
L0 Heading,France-FR-1-51.txt,1533,1550
L2 Outcome,France-FR-1-51.txt,1551,2093
L0 Out of Scope,France-FR-1-51.txt,2095,7814
L0 Out of Scope,France-FR-1-51.txt,2094,2095
L0 Out of Scope,France-FR-1-52.txt,0,74
L0 Heading,France-FR-1-52.txt,78,136
L0 Heading,France-FR-1-52.txt,871,887
L2 Outcome,France-FR-1-52.txt,890,1077
L0 Out of Scope,France-FR-1-52.txt,1080,1239
L0 Out of Scope,France-FR-1-53.txt,0,74
L1 Background,France-FR-1-53.txt,77,1763
L0 Heading,France-FR-1-53.txt,3506,3523
L2 Outcome,France-FR-1-53.txt,3524,3629
L0 Out of Scope,France-FR-1-53.txt,3630,3792
L0 Out of Scope,France-FR-1-54.txt,0,69
L0 Heading,France-FR-1-54.txt,74,166
L0 Heading,France-FR-1-54.txt,1699,1715
L2 Outcome,France-FR-1-54.txt,1718,1861
L0 Out of Scope,France-FR-1-54.txt,1863,2044
L0 Out of Scope,France-FR-1-55.txt,0,73
L0 Heading,France-FR-1-55.txt,78,128
L0 Heading,France-FR-1-55.txt,3362,3447
L2 Outcome,France-FR-1-55.txt,3450,4386
L0 Out of Scope,France-FR-1-55.txt,4389,10152
L0 Out of Scope,France-FR-1-56.txt,0,69
L0 Heading,France-FR-1-56.txt,1414,1431
L2 Outcome,France-FR-1-56.txt,1433,1569
L0 Out of Scope,France-FR-1-56.txt,1572,1754
L0 Out of Scope,France-FR-1-57.txt,0,74
L1 Background,France-FR-1-57.txt,78,892
L0 Heading,France-FR-1-57.txt,2495,2511
L2 Outcome,France-FR-1-57.txt,2514,2619
L0 Out of Scope,France-FR-1-57.txt,2621,2782
L0 Out of Scope,France-FR-1-58.txt,0,74
L0 Heading,France-FR-1-58.txt,78,99
L0 Heading,France-FR-1-58.txt,2282,2298
L2 Outcome,France-FR-1-58.txt,2301,2932
L0 Out of Scope,France-FR-1-58.txt,2935,8961
L0 Out of Scope,France-FR-1-59.txt,0,74
L0 Heading,France-FR-1-59.txt,78,99
L0 Heading,France-FR-1-59.txt,1827,1843
L2 Outcome,France-FR-1-59.txt,1846,2617
L0 Out of Scope,France-FR-1-59.txt,2620,7064
L0 Out of Scope,France-FR-1-60.txt,0,74
L0 Out of Scope,France-FR-1-60.txt,1578,9987
L1 Background,France-FR-1-60.txt,77,622
L0 Heading,France-FR-1-60.txt,824,840
L2 Outcome,France-FR-1-60.txt,843,1575
L0 Out of Scope,France-FR-1-61.txt,0,74
L1 Background,France-FR-1-61.txt,77,2671
L0 Heading,France-FR-1-61.txt,2674,2696
L0 Heading,France-FR-1-61.txt,5270,5296
L0 Heading,France-FR-1-61.txt,5916,5932
L2 Outcome,France-FR-1-61.txt,5935,6599
L0 Out of Scope,France-FR-1-61.txt,6602,16549
L0 Out of Scope,France-FR-1-62.txt,0,73
L0 Heading,France-FR-1-62.txt,75,97
L0 Heading,France-FR-1-62.txt,1815,1832
L2 Outcome,France-FR-1-62.txt,1833,2477
L0 Out of Scope,France-FR-1-62.txt,2478,4162
L0 Out of Scope,France-FR-1-63.txt,0,73
L0 Out of Scope,France-FR-1-63.txt,77,189
L0 Heading,France-FR-1-63.txt,2818,2904
L0 Heading,France-FR-1-63.txt,192,242
L2 Outcome,France-FR-1-63.txt,2907,3540
L0 Out of Scope,France-FR-1-63.txt,3543,15713
L0 Out of Scope,France-FR-1-64.txt,0,73
L1 Background,France-FR-1-64.txt,77,2686
L0 Heading,France-FR-1-64.txt,77,127
L0 Heading,France-FR-1-64.txt,4317,4334
L2 Outcome,France-FR-1-64.txt,4337,4482
L0 Out of Scope,France-FR-1-64.txt,4485,14786
L0 Out of Scope,France-FR-1-65.txt,0,74
L1 Background,France-FR-1-65.txt,77,642
L0 Heading,France-FR-1-65.txt,645,668
L0 Heading,France-FR-1-65.txt,2203,2259
L0 Heading,France-FR-1-65.txt,2350,2366
L2 Outcome,France-FR-1-65.txt,2369,2458
L0 Out of Scope,France-FR-1-65.txt,2461,8032
L0 Out of Scope,France-FR-1-66.txt,0,74
L0 Heading,France-FR-1-66.txt,76,98
L0 Heading,France-FR-1-66.txt,2168,2185
L2 Outcome,France-FR-1-66.txt,2186,2781
L0 Out of Scope,France-FR-1-66.txt,2782,11407
L0 Out of Scope,France-FR-1-68.txt,0,73
L0 Heading,France-FR-1-68.txt,75,126
L0 Heading,France-FR-1-68.txt,1674,1761
L2 Outcome,France-FR-1-68.txt,1762,2456
L0 Out of Scope,France-FR-1-68.txt,2457,10345
L0 Out of Scope,France-FR-1-67.txt,0,74
L1 Background,France-FR-1-67.txt,76,931
L0 Heading,France-FR-1-67.txt,1607,1625
L2 Outcome,France-FR-1-67.txt,1626,1694
L0 Out of Scope,France-FR-1-67.txt,1695,1855
L0 Out of Scope,France-FR-1-69.txt,0,74
L0 Out of Scope,France-FR-1-69.txt,78,240
L1 Background,France-FR-1-69.txt,243,720
L0 Heading,France-FR-1-69.txt,243,264
L0 Heading,France-FR-1-69.txt,3528,3544
L2 Outcome,France-FR-1-69.txt,3547,3752
L0 Out of Scope,France-FR-1-69.txt,3759,13317
L0 Out of Scope,France-FR-1-70.txt,0,73
L1 Background,France-FR-1-70.txt,77,605
L0 Heading,France-FR-1-70.txt,77,98
L0 Heading,France-FR-1-70.txt,2480,2496
L2 Outcome,France-FR-1-70.txt,2499,2718
L0 Out of Scope,France-FR-1-70.txt,2721,7023
L0 Out of Scope,France-FR-1-71.txt,0,74
L1 Background,France-FR-1-71.txt,75,707
L0 Heading,France-FR-1-71.txt,5655,5743
L0 Heading,France-FR-1-71.txt,3665,3722
L0 Heading,France-FR-1-71.txt,708,731
L2 Outcome,France-FR-1-71.txt,5744,6857
L0 Out of Scope,France-FR-1-71.txt,6858,25353
L0 Out of Scope,France-FR-1-77.txt,0,754
L1 Background,France-FR-1-77.txt,757,1970
L0 Heading,France-FR-1-77.txt,1973,2358
L0 Heading,France-FR-1-77.txt,21163,21420
L0 Heading,France-FR-1-77.txt,29115,29131
L2 Outcome,France-FR-1-77.txt,29134,29357
L0 Out of Scope,France-FR-1-77.txt,29360,97640
L0 Out of Scope,France-FR-1-72.txt,0,73
L1 Background,France-FR-1-72.txt,75,477
L0 Heading,France-FR-1-72.txt,75,97
L0 Heading,France-FR-1-72.txt,2588,2605
L2 Outcome,France-FR-1-72.txt,2605,2627
L0 Out of Scope,France-FR-1-72.txt,2628,7012
L0 Out of Scope,France-FR-1-75.txt,0,73
L1 Background,France-FR-1-75.txt,73,495
L0 Heading,France-FR-1-75.txt,75,97
L0 Heading,France-FR-1-75.txt,5968,5985
L2 Outcome,France-FR-1-75.txt,5986,6108
L0 Out of Scope,France-FR-1-75.txt,6109,20180
L0 Out of Scope,France-FR-1-73.txt,0,73
L1 Background,France-FR-1-73.txt,75,393
L0 Heading,France-FR-1-73.txt,3648,3665
L0 Heading,France-FR-1-73.txt,2106,2128
L0 Heading,France-FR-1-73.txt,394,417
L2 Outcome,France-FR-1-73.txt,3665,3901
L0 Out of Scope,France-FR-1-73.txt,3903,8763
L0 Out of Scope,France-FR-1-74.txt,0,74
L1 Background,France-FR-1-74.txt,78,505
L0 Heading,France-FR-1-74.txt,78,116
L0 Heading,France-FR-1-74.txt,1393,1409
L2 Outcome,France-FR-1-74.txt,1412,1673
L0 Out of Scope,France-FR-1-74.txt,1676,9583
L0 Out of Scope,France-FR-1-76.txt,0,73
L1 Background,France-FR-1-76.txt,77,521
L0 Heading,France-FR-1-76.txt,719,775
L0 Heading,France-FR-1-76.txt,2339,2355
L2 Outcome,France-FR-1-76.txt,2358,3142
L0 Out of Scope,France-FR-1-76.txt,3145,8351
L0 Out of Scope,France-FR-1-78.txt,0,495
L1 Background,France-FR-1-78.txt,498,4959
L0 Heading,France-FR-1-78.txt,9526,9645
L2 Outcome,France-FR-1-78.txt,9648,10234
L0 Out of Scope,France-FR-1-78.txt,10234,46283
L0 Heading,France-FR-1-78.txt,4961,5062
L0 Heading,France-FR-1-78.txt,5779,5845
L0 Out of Scope,France-FR-1-79.txt,0,397
L1 Background,France-FR-1-79.txt,398,2075
L0 Heading,France-FR-1-79.txt,398,441
L0 Heading,France-FR-1-79.txt,6492,6579
L2 Outcome,France-FR-1-79.txt,6580,6841
L0 Out of Scope,France-FR-1-79.txt,6842,12384
L0 Out of Scope,France-FR-1-80.txt,0,74
L1 Background,France-FR-1-80.txt,76,676
L0 Heading,France-FR-1-80.txt,677,743
L0 Heading,France-FR-1-80.txt,826,865
L0 Heading,France-FR-1-80.txt,2126,2142
L2 Outcome,France-FR-1-80.txt,2143,2917
L0 Out of Scope,France-FR-1-80.txt,2917,7707
L0 Out of Scope,France-FR-1-82.txt,0,74
L0 Heading,France-FR-1-82.txt,77,98
L0 Heading,France-FR-1-82.txt,2364,2380
L2 Outcome,France-FR-1-82.txt,2381,3358
L0 Out of Scope,France-FR-1-82.txt,3359,12791
L0 Out of Scope,France-FR-1-81.txt,0,74
L1 Background,France-FR-1-81.txt,77,851
L0 Heading,France-FR-1-81.txt,77,98
L0 Heading,France-FR-1-81.txt,3438,3454
L2 Outcome,France-FR-1-81.txt,3455,3628
L0 Out of Scope,France-FR-1-81.txt,3629,11243
L0 Out of Scope,France-FR-1-83.txt,0,73
L1 Background,France-FR-1-83.txt,76,1311
L0 Heading,France-FR-1-83.txt,76,140
L0 Heading,France-FR-1-83.txt,5027,5043
L2 Outcome,France-FR-1-83.txt,5044,5328
L0 Out of Scope,France-FR-1-83.txt,5329,17751
L0 Out of Scope,France-FR-1-85.txt,0,73
L0 Heading,France-FR-1-85.txt,4287,4370
L2 Outcome,France-FR-1-85.txt,4371,4835
L0 Heading,France-FR-1-85.txt,76,197
L0 Out of Scope,France-FR-1-85.txt,4836,10932
L0 Out of Scope,France-FR-1-84.txt,0,73
L1 Background,France-FR-1-84.txt,76,630
L0 Heading,France-FR-1-84.txt,3433,3484
L0 Heading,France-FR-1-84.txt,631,704
L0 Heading,France-FR-1-84.txt,3570,3587
L2 Outcome,France-FR-1-84.txt,3588,3675
L0 Out of Scope,France-FR-1-84.txt,3677,18694
L0 Out of Scope,France-FR-1-86.txt,0,73
L0 Heading,France-FR-1-86.txt,76,126
L0 Heading,France-FR-1-86.txt,1476,1557
L2 Outcome,France-FR-1-86.txt,1558,2426
L0 Out of Scope,France-FR-1-86.txt,2427,7346
L0 Out of Scope,France-FR-1-88.txt,0,73
L0 Heading,France-FR-1-88.txt,76,126
L0 Heading,France-FR-1-88.txt,2353,2438
L2 Outcome,France-FR-1-88.txt,2439,3015
L0 Out of Scope,France-FR-1-88.txt,3016,16269
L0 Out of Scope,France-FR-1-87.txt,0,73
L1 Background,France-FR-1-87.txt,76,1769
L0 Heading,France-FR-1-87.txt,5415,5431
L0 Heading,France-FR-1-87.txt,1852,1873
L0 Heading,France-FR-1-87.txt,1730,1769
L2 Outcome,France-FR-1-87.txt,5432,5565
L0 Out of Scope,France-FR-1-87.txt,5566,16992
L0 Out of Scope,France-FR-1-89.txt,0,218
L1 Background,France-FR-1-89.txt,219,617
L0 Heading,France-FR-1-89.txt,219,241
L0 Heading,France-FR-1-89.txt,3942,3958
L2 Outcome,France-FR-1-89.txt,3958,4197
L0 Out of Scope,France-FR-1-89.txt,4199,25838
L0 Out of Scope,France-FR-1-90.txt,0,427
L1 Background,France-FR-1-90.txt,427,4251
L0 Heading,France-FR-1-90.txt,3387,3409
L0 Heading,France-FR-1-90.txt,6410,6426
L2 Outcome,France-FR-1-90.txt,6427,6647
L0 Out of Scope,France-FR-1-90.txt,6648,21386
L0 Out of Scope,France-FR-1-91.txt,0,69
L0 Heading,France-FR-1-91.txt,72,122
L0 Heading,France-FR-1-91.txt,1701,1776
L2 Outcome,France-FR-1-91.txt,1777,2559
L0 Out of Scope,France-FR-1-91.txt,2560,10514
L0 Out of Scope,France-FR-1-92.txt,0,73
L1 Background,France-FR-1-92.txt,76,1662
L0 Heading,France-FR-1-92.txt,11984,12000
L0 Heading,France-FR-1-92.txt,5394,5415
L0 Heading,France-FR-1-92.txt,1663,1685
L2 Outcome,France-FR-1-92.txt,12001,12207
L0 Out of Scope,France-FR-1-92.txt,12208,28650
L0 Out of Scope,France-FR-1-93.txt,0,74
L1 Background,France-FR-1-93.txt,77,1733
L0 Heading,France-FR-1-93.txt,4432,4448
L0 Heading,France-FR-1-93.txt,3414,3519
L0 Heading,France-FR-1-93.txt,2918,3061
L0 Heading,France-FR-1-93.txt,2728,2767
L0 Heading,France-FR-1-93.txt,1734,1794
L2 Outcome,France-FR-1-93.txt,4449,5478
L0 Out of Scope,France-FR-1-93.txt,5479,5638
L1 Analysis,France-FR-1-1.txt,607,4064
L1 Analysis,France-FR-1-2.txt,1125,2375
L1 Analysis,France-FR-1-3.txt,1207,2821
L1 Analysis,France-FR-1-4.txt,1330,6123
L1 Analysis,France-FR-1-8.txt,939,2852
L1 Analysis,France-FR-1-5.txt,643,3229
L1 Analysis,France-FR-1-9.txt,1187,13004
L1 Analysis,France-FR-1-6.txt,1047,2086
L2 Outcome,France-FR-1-6.txt,1765,2086
L0 Out of Scope,France-FR-1-6.txt,2087,2244
L1 Analysis,France-FR-1-7.txt,766,2403
L1 Analysis,France-FR-1-19.txt,2747,10388
L1 Analysis,France-FR-1-10.txt,429,2516
L1 Analysis,France-FR-1-11.txt,442,1669
L1 Analysis,France-FR-1-12.txt,1512,2922
