Type,Document,Start,End
L1 Analysis,France-FR-1-22.txt,475,1705
L2 Outcome,France-FR-1-22.txt,1599,1705
L1 Background,France-FR-1-23.txt,3,721
L1 Analysis,France-FR-1-23.txt,724,1307
L2 Outcome,France-FR-1-23.txt,1156,1307
L1 Background,France-FR-1-24.txt,3,1015
L1 Analysis,France-FR-1-24.txt,1016,2214
L2 Outcome,France-FR-1-24.txt,1641,2214
L1 Background,France-FR-1-25.txt,5,891
L1 Analysis,France-FR-1-25.txt,894,2460
L2 Outcome,France-FR-1-25.txt,2268,2460
L1 Background,France-FR-1-26.txt,5,437
L1 Analysis,France-FR-1-26.txt,440,1748
L2 Outcome,France-FR-1-26.txt,1641,1748
L1 Background,France-FR-1-27.txt,5,768
L1 Analysis,France-FR-1-27.txt,771,2328
L2 Outcome,France-FR-1-27.txt,2220,2328
L1 Background,France-FR-1-28.txt,5,1043
L1 Analysis,France-FR-1-28.txt,1046,1764
L2 Outcome,France-FR-1-28.txt,1164,1764
L1 Background,France-FR-1-29.txt,4,1173
L1 Analysis,France-FR-1-29.txt,1176,2320
L2 Outcome,France-FR-1-29.txt,2235,2320
L1 Background,France-FR-1-31.txt,5,377
L1 Analysis,France-FR-1-31.txt,380,912
L2 Outcome,France-FR-1-31.txt,610,912
L1 Background,France-FR-1-30.txt,5,455
L1 Analysis,France-FR-1-30.txt,458,1078
L2 Outcome,France-FR-1-30.txt,971,1078
L1 Background,France-FR-1-32.txt,5,931
L1 Analysis,France-FR-1-32.txt,934,3112
L2 Outcome,France-FR-1-32.txt,3026,3112
L1 Background,France-FR-1-33.txt,6,490
L1 Analysis,France-FR-1-33.txt,493,5746
L2 Outcome,France-FR-1-33.txt,4799,5746
L1 Background,France-FR-1-34.txt,5,953
L1 Analysis,France-FR-1-34.txt,956,2017
L2 Outcome,France-FR-1-34.txt,1910,2017
L1 Background,France-FR-1-35.txt,5,949
L1 Analysis,France-FR-1-35.txt,951,1284
L2 Outcome,France-FR-1-35.txt,1139,1284
L1 Background,France-FR-1-36.txt,0,1837
L1 Analysis,France-FR-1-36.txt,1841,2549
L2 Outcome,France-FR-1-36.txt,2490,2549
L1 Background,France-FR-1-38.txt,0,1312
L1 Analysis,France-FR-1-38.txt,1316,3726
L2 Outcome,France-FR-1-38.txt,2601,3726
L1 Background,France-FR-1-37.txt,0,955
L1 Analysis,France-FR-1-37.txt,958,2706
L2 Outcome,France-FR-1-37.txt,1939,2706
L1 Background,France-FR-1-39.txt,0,3687
L1 Analysis,France-FR-1-39.txt,3691,6109
L2 Outcome,France-FR-1-39.txt,5935,6109
L1 Analysis,France-FR-1-40.txt,5,1137
L2 Outcome,France-FR-1-40.txt,943,1137
L1 Background,France-FR-1-41.txt,5,1109
L1 Analysis,France-FR-1-41.txt,1112,7691
L2 Outcome,France-FR-1-41.txt,7007,7691
L1 Background,France-FR-1-42.txt,5,881
L1 Analysis,France-FR-1-42.txt,884,2107
L2 Outcome,France-FR-1-42.txt,1430,2107
L1 Background,France-FR-1-43.txt,5,1182
L1 Analysis,France-FR-1-43.txt,1185,2518
L2 Outcome,France-FR-1-43.txt,2410,2518
L1 Background,France-FR-1-44.txt,5,862
L1 Analysis,France-FR-1-44.txt,865,2480
L2 Outcome,France-FR-1-44.txt,1631,2480
L1 Background,France-FR-1-45.txt,5,1106
L1 Analysis,France-FR-1-45.txt,1109,1867
L2 Outcome,France-FR-1-45.txt,1628,1867
L1 Background,France-FR-1-46.txt,3,1404
L1 Analysis,France-FR-1-46.txt,1405,1713
L2 Outcome,France-FR-1-46.txt,1559,1713
L1 Background,France-FR-1-47.txt,5,787
L1 Analysis,France-FR-1-47.txt,790,2303
L2 Outcome,France-FR-1-47.txt,2196,2303
L1 Background,France-FR-1-48.txt,3,879
L1 Analysis,France-FR-1-48.txt,880,2526
L2 Outcome,France-FR-1-48.txt,2419,2526
L1 Background,France-FR-1-49.txt,3,1896
L1 Analysis,France-FR-1-49.txt,1899,3701
L2 Outcome,France-FR-1-49.txt,2882,3701
L1 Background,France-FR-1-50.txt,5,1251
L1 Analysis,France-FR-1-50.txt,1254,2174
L2 Outcome,France-FR-1-50.txt,2066,2174
L1 Background,France-FR-1-51.txt,3,742
L1 Analysis,France-FR-1-51.txt,743,1882
L2 Outcome,France-FR-1-51.txt,1339,1882
L1 Background,France-FR-1-52.txt,5,604
L1 Analysis,France-FR-1-52.txt,607,930
L2 Outcome,France-FR-1-52.txt,740,930
L1 Background,France-FR-1-53.txt,3,1689
L1 Analysis,France-FR-1-53.txt,1690,3539
L2 Outcome,France-FR-1-53.txt,3432,3539
L1 Background,France-FR-1-54.txt,5,826
L1 Analysis,France-FR-1-54.txt,829,1684
L2 Outcome,France-FR-1-54.txt,1538,1684
L1 Background,France-FR-1-55.txt,5,1777
L1 Analysis,France-FR-1-55.txt,1780,4178
L2 Outcome,France-FR-1-55.txt,3239,4178
L1 Background,France-FR-1-56.txt,3,603
L1 Analysis,France-FR-1-56.txt,606,1305
L2 Outcome,France-FR-1-56.txt,1167,1305
L1 Background,France-FR-1-57.txt,4,818
L1 Analysis,France-FR-1-57.txt,821,2529
L2 Outcome,France-FR-1-57.txt,2421,2529
L1 Background,France-FR-1-58.txt,4,1338
L1 Analysis,France-FR-1-58.txt,1341,2821
L2 Outcome,France-FR-1-58.txt,2187,2821
L1 Background,France-FR-1-59.txt,4,607
L1 Analysis,France-FR-1-59.txt,610,2506
L2 Outcome,France-FR-1-59.txt,1732,2506
L1 Background,France-FR-1-60.txt,4,229
L1 Analysis,France-FR-1-60.txt,232,1360
L2 Outcome,France-FR-1-60.txt,625,1360
L1 Background,France-FR-1-61.txt,4,2598
L1 Analysis,France-FR-1-61.txt,2601,6462
L2 Outcome,France-FR-1-61.txt,5795,6462
L1 Background,France-FR-1-62.txt,2,865
L1 Analysis,France-FR-1-62.txt,866,2365
L2 Outcome,France-FR-1-62.txt,1720,2365
L1 Background,France-FR-1-63.txt,3,1267
L1 Analysis,France-FR-1-63.txt,1270,3215
L2 Outcome,France-FR-1-63.txt,2579,3215
L1 Background,France-FR-1-64.txt,4,2563
L1 Analysis,France-FR-1-64.txt,2566,4343
L2 Outcome,France-FR-1-64.txt,4195,4343
L1 Background,France-FR-1-65.txt,4,569
L1 Analysis,France-FR-1-65.txt,572,2291
L2 Outcome,France-FR-1-65.txt,2199,2291
L1 Background,France-FR-1-66.txt,2,860
L1 Analysis,France-FR-1-66.txt,861,2668
L2 Outcome,France-FR-1-66.txt,2072,2668
L1 Background,France-FR-1-68.txt,3,980
L1 Analysis,France-FR-1-68.txt,981,2246
L2 Outcome,France-FR-1-68.txt,1551,2246
L1 Background,France-FR-1-67.txt,2,857
L1 Analysis,France-FR-1-67.txt,858,1603
L2 Outcome,France-FR-1-67.txt,1534,1603
L1 Background,France-FR-1-69.txt,2,2616
L1 Analysis,France-FR-1-69.txt,2619,3476
L2 Outcome,France-FR-1-69.txt,3267,3476
L1 Background,France-FR-1-70.txt,4,2041
L1 Analysis,France-FR-1-70.txt,2044,2608
L2 Outcome,France-FR-1-70.txt,2386,2608
L1 Background,France-FR-1-71.txt,2,634
L1 Analysis,France-FR-1-71.txt,635,6561
L2 Outcome,France-FR-1-71.txt,5447,6561
L1 Background,France-FR-1-77.txt,3,1798
L1 Analysis,France-FR-1-77.txt,1801,28528
L2 Outcome,France-FR-1-77.txt,28302,28528
L1 Background,France-FR-1-72.txt,2,1858
L1 Analysis,France-FR-1-72.txt,1859,2516
L2 Outcome,France-FR-1-72.txt,2494,2516
L1 Background,France-FR-1-75.txt,2,3717
L1 Analysis,France-FR-1-75.txt,3718,5996
L2 Outcome,France-FR-1-75.txt,5873,5996
L1 Background,France-FR-1-73.txt,2,320
L1 Analysis,France-FR-1-73.txt,321,3766
L2 Outcome,France-FR-1-73.txt,3530,3766
L1 Background,France-FR-1-74.txt,4,393
L1 Analysis,France-FR-1-74.txt,396,1545
L2 Outcome,France-FR-1-74.txt,1281,1545
L1 Background,France-FR-1-76.txt,4,643
L1 Analysis,France-FR-1-76.txt,646,2997
L2 Outcome,France-FR-1-76.txt,2210,2997
L1 Background,France-FR-1-78.txt,3,1318
L1 Analysis,France-FR-1-78.txt,1321,6310
L2 Outcome,France-FR-1-78.txt,5721,6310
L1 Background,France-FR-1-79.txt,1,5174
L1 Analysis,France-FR-1-79.txt,5175,6314
L2 Outcome,France-FR-1-79.txt,6052,6314
L1 Background,France-FR-1-80.txt,3,603
L1 Analysis,France-FR-1-80.txt,604,2723
L2 Outcome,France-FR-1-80.txt,1948,2723
L1 Background,France-FR-1-82.txt,3,842
L1 Analysis,France-FR-1-82.txt,843,3247
L2 Outcome,France-FR-1-82.txt,2269,3247
L1 Background,France-FR-1-81.txt,3,2655
L1 Analysis,France-FR-1-81.txt,2656,3517
L2 Outcome,France-FR-1-81.txt,3343,3517
L1 Background,France-FR-1-83.txt,3,3145
L1 Analysis,France-FR-1-83.txt,3146,5175
L2 Outcome,France-FR-1-83.txt,4890,5175
L1 Background,France-FR-1-85.txt,3,3256
L1 Analysis,France-FR-1-85.txt,3257,4558
L2 Outcome,France-FR-1-85.txt,4093,4558
L1 Background,France-FR-1-84.txt,3,557
L1 Analysis,France-FR-1-84.txt,558,3462
L2 Outcome,France-FR-1-84.txt,3374,3462
L1 Background,France-FR-1-86.txt,3,704
L1 Analysis,France-FR-1-86.txt,705,2222
L2 Outcome,France-FR-1-86.txt,1353,2222
L1 Background,France-FR-1-88.txt,3,1457
L1 Analysis,France-FR-1-88.txt,1458,2807
L2 Outcome,France-FR-1-88.txt,2230,2807
L1 Background,France-FR-1-87.txt,3,1656
L1 Analysis,France-FR-1-87.txt,1657,5416
L2 Outcome,France-FR-1-87.txt,5282,5416
L1 Background,France-FR-1-89.txt,1,2239
L1 Analysis,France-FR-1-89.txt,2240,3941
L2 Outcome,France-FR-1-89.txt,3702,3941
L1 Background,France-FR-1-90.txt,1,1592
L1 Analysis,France-FR-1-90.txt,1593,3223
L2 Outcome,France-FR-1-90.txt,3002,3223
L1 Background,France-FR-1-91.txt,4,672
L1 Analysis,France-FR-1-91.txt,673,2366
L2 Outcome,France-FR-1-91.txt,1583,2366
L1 Background,France-FR-1-92.txt,3,1589
L1 Analysis,France-FR-1-92.txt,1590,12075
L2 Outcome,France-FR-1-92.txt,11868,12075
L1 Background,France-FR-1-93.txt,3,1659
L1 Analysis,France-FR-1-93.txt,1660,5184
L2 Outcome,France-FR-1-93.txt,4154,5184
L1 Background,France-FR-1-97.txt,4,9276
L1 Analysis,France-FR-1-97.txt,9279,11343
L2 Outcome,France-FR-1-97.txt,11073,11343
L1 Background,France-FR-1-100.txt,2,917
L1 Analysis,France-FR-1-100.txt,918,4916
L2 Outcome,France-FR-1-100.txt,4237,4916
L1 Background,France-FR-1-96.txt,4,534
L1 Analysis,France-FR-1-96.txt,537,6880
L2 Outcome,France-FR-1-96.txt,6736,6880
L1 Background,France-FR-1-98.txt,1,418
L1 Analysis,France-FR-1-98.txt,419,4700
L2 Outcome,France-FR-1-98.txt,4419,4700
L1 Background,France-FR-1-99.txt,2,198
L1 Analysis,France-FR-1-99.txt,200,2709
L2 Outcome,France-FR-1-99.txt,1698,2709
L1 Background,France-FR-1-95.txt,3,2636
L1 Analysis,France-FR-1-95.txt,2637,6938
L2 Outcome,France-FR-1-95.txt,5118,6938
L1 Background,France-FR-1-94.txt,3,835
L1 Analysis,France-FR-1-94.txt,836,6223
L2 Outcome,France-FR-1-94.txt,5358,6223
