Type,Document,Ordering,Text
L1 Background,Germany-DE-1-5.txt,10,"Dieser Landkreis gehöre zu den besonders wirtschaftsstarken Regionen von Rheinland-Pfalz, in der die Ansiedlung neuer Unternehmen gefördert werde."
L1 Background,Germany-DE-1-5.txt,11,Die zentrale Lage um die Landeshauptstadt Mainz in der Nähe zum Wirtschafts- und Finanzzentrum Frankfurt mit großem Flughafen sowie die Lage am Rhein als Verkehrsader machten die Region zu einem bedeutenden Umschlagplatz.
L1 Background,Germany-DE-1-5.txt,12,"Sie stelle einen idealen Standort für produzierende und Dienstleistungsunternehmen dar, zumal sich erfahrungsgemäß Unternehmen aus wirtschaftlichen Ballungsräumen in die nahe gelegene Peripherie solcher Finanz- und Wirtschaftszentren verlagerten. 5"
L1 Background,Germany-DE-1-5.txt,13,Auch die beanspruchten Finanz- und Versicherungsdienstleistungen könnten jederzeit in einer Stadt mit rund 7000 Einwohnern angeboten oder erbracht werden.
L1 Background,Germany-DE-1-5.txt,14,In Oppenheim sei eine Filiale der Sparkasse Mainz ansässig.
L1 Background,Germany-DE-1-5.txt,15,"Abgesehen davon, dass dabei die Zahl der Mitbewerber nicht entscheidend sei und die Erbringung von Finanz- oder Versicherungsdienstleistungen auch nicht an eine am Ort residierende Bank gebunden sei, seien auch freie bzw. selbständige Vermittler und Vermögensberater o. Ä. zu berücksichtigen."
L1 Background,Germany-DE-1-5.txt,16,"Auch die weiteren beanspruchten Dienstleistungen der Klassen 35, 38, und 42 könnten in Oppenheim angeboten oder erbracht und die beanspruchten Waren dort produziert oder angeboten werden, wofür auch das aufgrund der landschaftlich reizvollen Lage Oppenheims zu erwartende erhöhte Besucheraufkommen spreche."
L1 Background,Germany-DE-1-5.txt,17,"Somit lägen ausreichende Anhaltspunkte dafür vor, dass einschlägige Herstellungs-, Vertriebs- und/oder Dienstleistungsunternehmen in Oppenheim beheimatet sein könnten bzw. dass eine solche Ansiedlung nicht außerhalb aller wirtschaftlichen Wahrscheinlichkeiten liege. 6"
L1 Background,Germany-DE-1-5.txt,18,"Ohne Belang sei es, ob der Name ""Oppenheim"" auch als Familienname vorkomme."
L1 Background,Germany-DE-1-5.txt,19,Dies ändere nichts an der Eignung als geografische Herkunftsangabe.
L1 Background,Germany-DE-1-5.txt,20,Auch lasse sich aus der Eintragung einer Marke in einem anderen EU-Staat kein Rechtsanspruch auf Eintragung einer Marke herleiten.
L1 Background,Germany-DE-1-5.txt,21,Denn innerhalb des Bereichs der harmonisierten Markenrechte seien auch abweichende Beurteilungen der Schutzfähigkeit möglich.
L1 Background,Germany-DE-1-5.txt,22,"Es sei ausschließlich auf die relevanten Umstände im jeweiligen Einzelfall abzustellen, die in den Mitgliedsstaaten durchaus unterschiedlich sein könnten. 7"
L1 Background,Germany-DE-1-5.txt,23,Hiergegen richtet sich die Beschwerde der Anmelderin.
L1 Background,Germany-DE-1-5.txt,24,Zur Begründung hat sie zunächst ausführlich zu der ihrer Auffassung nach von Haus aus bestehenden Schutzfähigkeit der angemeldeten Marke vorgetragen.
L1 Background,Germany-DE-1-5.txt,25,"Unter anderem meint sie, dass die kleine Gemeinde Oppenheim mit knapp 7000 Einwohnern nicht einen derartigen Grad an Bekanntheit aufweise, dass ihr Name überhaupt als geografische Angabe verstanden werde, und dass die Eigenschaften des Ortes keinen hinreichenden Bezug zu den Waren und Dienstleistungen aufwiesen."
L1 Background,Germany-DE-1-5.txt,26,"Es fehle an einer entsprechenden wirtschaftlichen Bedeutung, selbst im Bereich des Weinanbaus, zumal es dort nur 15 Winzerbetriebe gebe."
L1 Background,Germany-DE-1-5.txt,27,Dies gelte erst recht für die angemeldeten Waren und Dienstleistungen.
L1 Background,Germany-DE-1-5.txt,28,Hierfür sei Oppenheim völlig bedeutungslos.
L1 Background,Germany-DE-1-5.txt,29,"Ortsnamen würden in der Finanzbranche auch nicht als geografische Herkunftshinweise verstanden werden, wie das Beispiel der (ehemaligen) Dresdner Bank mit Sitz in Frankfurt/M. zeige."
L1 Background,Germany-DE-1-5.txt,30,Im Übrigen müssten bei der Ermittlung des Freihaltebedürfnisses für geografische Herkunftsangaben im Rahmen einer Abwägung auch die Individualinteressen des Markenanmelders hinreichend berücksichtigt werden.
L1 Background,Germany-DE-1-5.txt,31,"Hierbei sei zu bedenken, dass die Anmeldemarke aus dem Nachnamen des Gründers der Anmelderin bestehe."
L1 Background,Germany-DE-1-5.txt,32,"Gerade bei der Erbringung von Dienstleistungen, die besonders mit einer Vorstellung von persönlicher Verantwortung verknüpft seien, könne es einem Namensträger nicht verwehrt werden, nach den Grundsätzen der Entscheidung BGH GRUR 1991, 475, LS 2 - Caren Pfleger seinen auf einem bestimmten Gebiet bekannt gewordenen Namen auch zur Kennzeichnung der von ihm auf dem speziellen Gebiet geschaffenen Waren zu verwenden."
L1 Background,Germany-DE-1-5.txt,33,Namentlich für Vermögensverwaltung und Investment-Banking identifiziere der Verkehr den Namen mit den Produkten des Namensträgers.
L1 Background,Germany-DE-1-5.txt,34,Bei der überwiegenden Mehrheit der deutschen Privatbanken werde der Familienname des Gründers in der Firma aufgeführt.
L1 Background,Germany-DE-1-5.txt,35,"Der Personenname sei der ""Prototyp"" der Marke und komme etwa auch in § 23 Nr. 1 MarkenG und im Recht der Gleichnamigen zum Tragen."
L1 Background,Germany-DE-1-5.txt,36,Diese grundsätzliche Wertung sei auch im Rahmen der Abwägung des § 8 Abs. 2 Nr. 2 MarkenG zu Gunsten der Anmelderin zu berücksichtigen. 8
L1 Background,Germany-DE-1-5.txt,37,Hilfsweise macht die Anmelderin die Verkehrsdurchsetzung ihrer Marke nach § 8 Abs. 3 MarkenG geltend.
L1 Background,Germany-DE-1-5.txt,38,"Nach den Grundsätzen der Entscheidung EuGH GRUR 1999, 723, Nr. 51 - Chiemsee seien dabei Kriterien wie Marktanteil, Intensität, geografische Verbreitung, Dauer der Benutzung oder Werbeaufwand zu berücksichtigen."
L1 Background,Germany-DE-1-5.txt,39,"Außerdem führt die Anmelderin die - aufgrund von Verkehrsdurchsetzung stattgebende - Senatsentscheidung vom 17. Juli 2007 (33 W (pat) 124/04) zur Marke ""Warburg"" an, zu der sich hier auffällige Parallelen ergäben."
L1 Background,Germany-DE-1-5.txt,40,"Darin habe der Senat deutlich gemacht, dass die Verkehrsdurchsetzung der Bezeichnung einer traditionsreichen Privatbank, die mit der Bezeichnung einer für den fraglichen Produktbereich unbedeutenden Stadt übereinstimme, bereits durch Vorlage z. B. von Presseberichten und Erläuterung der Firmengeschichte nachgewiesen werden könne."
L1 Background,Germany-DE-1-5.txt,41,"Zudem sei vorliegend zu berücksichtigen, dass Warburg mit 24.000 Einwohnern deutlich größer als Oppenheim sei und eine Reihe von Industrieunternehmen aufweise. 9"
L1 Background,Germany-DE-1-5.txt,42,"Zu den in EuGH, a. a. O., Nr. 51 genannten Kriterien des Marktanteils und der Intensität der Benutzung führt die Anmelderin aus, dass sie im einschlägigen Marktsegment der Privatbanken die Marktführerin in Europa sei."
L1 Background,Germany-DE-1-5.txt,43,"Dazu verweist sie u. a. auf das Internetlexikon Wikipedia, in dem es heißt: ""D…. KGaA … die größte deutsche Privatbank vor M.M.Warburg & CO aus Hamburg und die größte europäische Bank in Familienbesitz""."
L1 Background,Germany-DE-1-5.txt,44,Als solche habe sich die Anmelderin den Ruf eines Traditionshauses erworben.
L1 Background,Germany-DE-1-5.txt,45,"Zur geografischen Verbreitung trägt die Anmelderin vor, dass sie in acht großen Städten in Deutschland vertreten sei."
L1 Background,Germany-DE-1-5.txt,46,"Darüber hinaus sei die Unternehmensgruppe in wichtigen Finanzmärkten, wie z. B. Paris, Zürich, New York und China präsent."
L1 Background,Germany-DE-1-5.txt,47,"Mit einer über 200-jährigen Benutzungsdauer (seit 1789), nur unterbrochen durch eine neunjährige Phase während der Zeit des NS-Regimes, verfüge die Anmeldemarke auch über eine außergewöhnlich lange Dauer der Benutzung."
L1 Background,Germany-DE-1-5.txt,48,"Selbst berühmte Markennamen wie ""Coca Cola"" oder ""IBM"" oder entsprechend bekannte Marken der Finanzbranche wie ""American Express"", ""HSBC"", ""Merrill Lynch"", ""Goldman Sachs"" seien wesentlich jünger."
L1 Background,Germany-DE-1-5.txt,49,"Was den Werbeaufwand betreffe, so sei dieser angesichts des sehr spezifischen Abnehmerkreises nicht mit denen üblicher Produkte vergleichbar."
L1 Background,Germany-DE-1-5.txt,50,"Die Anmelderin trete jedoch vornehmlich als Sponsor und Kulturmäzen in der Öffentlichkeit auf und verweist dazu auf ihren Internetauftritt und den Geschäftsbericht 2004. Darüber hinaus hat die Anmelderin zahlreiche Presseberichte aus den Jahren 1993 bis 2008 vorgelegt, mit der sie die Marktstellung, ihren wirtschaftlichen Erfolg und ihre Präsenz belegen will."
L1 Background,Germany-DE-1-5.txt,51,Zudem verweist sie auf weitere Literatur zu ihrem Bankhaus und seiner Tätigkeit.
L1 Background,Germany-DE-1-5.txt,52,"Daraus gehe auch hervor, dass die Bezeichnung ""Oppenheim"" gerade auch in Alleinstellung für die Anmelderin und ihr Produktangebot stehe."
L1 Background,Germany-DE-1-5.txt,53,"Dies werde auch durch Brockhaus Enzyklopädie, 21. Aufl., und das ZEIT-Lexikon bestätigt, in denen der Begriff ""Oppenheim"" jeweils im zweiten Eintrag als ""bedeutende dt. Privatbank"" bzw. eine ""der führenden Privatbanken Europas"" erläutert werde."
L1 Background,Germany-DE-1-5.txt,54,"Auch die Firmen von Tochter- und Beteiligungsunternehmen der Anmelderin wiesen die Bezeichnung ""Oppenheim"" als Firmenkern auf, ebenso wie dieser Name als Bezeichnung von Investmentprodukten (Fonds) der Anmelderin verwendet werde. 10"
L1 Background,Germany-DE-1-5.txt,55,Mit Schriftsatz vom 9. September 2010 hat die Anmelderin das Waren- und Dienstleistungsverzeichnis eingeschränkt.
L1 Background,Germany-DE-1-5.txt,56,"Es lautet nunmehr wie folgt: 11 ""Klasse 35: Erstellung von Wirtschaftsprognosen; betriebswirtschaftliche Beratung bei Unternehmensverschmelzungen und Unternehmensaufkäufen; 12"
L1 Background,Germany-DE-1-5.txt,57,"Klasse 36: Finanzwesen, Geldgeschäfte, Bankgeschäfte einschließlich im Internet und Tageshandel, Einlagengeschäfte, Kreditgeschäfte, Effektengeschäfte, Handelsfinanzierungen, Forfaitierungsgeschäfte, Depotgeschäfte, Leasinggeschäfte, Ausgabe von Wertpapieren, Arbitragegeschäfte (Finanzdienstleistungen), Factoring, Treuhandgeschäfte, Finanzanalysen, Beratung in Finanzangelegenheiten, Übernahme von Bürgschaften, finanzielle Schätzungen, Wertschätzungen, Vermittlung von Vermögensanlagen, Vermögensverwaltung, Vermögensberatung, Kapitaltransfer, Verwahrung von Wertstücken in Safes, Nachforschung in Geldangelegenheiten, Investment-Banking, Homebanking, Online-Broking, nämlich Dienstleistungen eines Wertpapiermaklers, Ausführen von Orders/"
L1 Background,Germany-DE-1-5.txt,58,"Aufträgen über den An- oder Verkauf von Wertpapieren über das Internet und anderen Onlinediensten, finanzielle Beratung bei Unternehmensverschmelzungen und Unternehmensaufkäufen"". 13"
L1 Background,Germany-DE-1-5.txt,59,Wegen der weiteren Einzelheiten wird auf den Akteninhalt Bezug genommen.
L1 Analysis,Germany-DE-1-5.txt,60,"14 Die Beschwerde ist nach der Beschränkung des Dienstleistungsverzeichnisses begründet. 15 1. Allerdings ist die angemeldete Marke nicht bereits von Haus aus schutzfähig, da ihr jedenfalls das Eintragungshindernis nach § 8 Abs. 2 Nr. 2 MarkenG entgegensteht."
L1 Analysis,Germany-DE-1-5.txt,61,"Nach dieser Vorschrift sind Marken von der Eintragung ausgeschlossen, die ausschließlich aus Angaben bestehen, die im Verkehr zur Bezeichnung der Art, der Beschaffenheit, der Bestimmung, der geografischen Herkunft, der Zeit der Herstellung der Waren oder der Erbringung der Dienstleistungen oder zur Bezeichnung sonstiger Merkmale der Waren oder Dienstleistungen dienen können. 16 ""Oppenheim"" ist der Name einer Kleinstadt am Oberrhein in der Nähe von Mainz mit ca. 7000 Einwohnern."
