Type,Document,Start,End
L0 Heading,Czech_Republic-CZ-1-7.txt,13681,13684
L0 Out of Scope,Czech_Republic-CZ-1-8.txt,0,861
L0 Heading,Czech_Republic-CZ-1-8.txt,873,894
L0 Heading,Czech_Republic-CZ-1-8.txt,900,902
L0 Heading,Czech_Republic-CZ-1-8.txt,908,924
L0 Heading,Czech_Republic-CZ-1-8.txt,1434,1437
L0 Heading,Czech_Republic-CZ-1-8.txt,1443,1459
L0 Heading,Czech_Republic-CZ-1-8.txt,3916,3920
L0 Heading,Czech_Republic-CZ-1-8.txt,3925,3966
L1 Background,Czech_Republic-CZ-1-8.txt,943,3910
L0 Heading,Czech_Republic-CZ-1-8.txt,12332,12351
L0 Out of Scope,Czech_Republic-CZ-1-9.txt,12,974
L1 Background,Czech_Republic-CZ-1-9.txt,988,11624
L0 Heading,Czech_Republic-CZ-1-9.txt,23700,23742
L0 Heading,Czech_Republic-CZ-1-9.txt,23748,23751
L0 Heading,Czech_Republic-CZ-1-9.txt,11637,11641
L0 Heading,Czech_Republic-CZ-1-9.txt,11653,11693
L0 Heading,Czech_Republic-CZ-1-9.txt,7117,7164
L0 Heading,Czech_Republic-CZ-1-9.txt,7710,7765
L0 Heading,Czech_Republic-CZ-1-9.txt,3033,3095
L0 Heading,Czech_Republic-CZ-1-9.txt,988,1009
L0 Heading,Czech_Republic-CZ-1-9.txt,1015,1028
L0 Heading,Czech_Republic-CZ-1-9.txt,1034,1036
L0 Out of Scope,Czech_Republic-CZ-1-10.txt,0,1008
L0 Heading,Czech_Republic-CZ-1-10.txt,1014,1035
L1 Background,Czech_Republic-CZ-1-10.txt,1014,5069
L0 Out of Scope,Czech_Republic-CZ-1-11.txt,0,696
L1 Background,Czech_Republic-CZ-1-11.txt,702,1506
L0 Heading,Czech_Republic-CZ-1-11.txt,702,723
L0 Out of Scope,Czech_Republic-CZ-1-12.txt,0,925
L0 Heading,Czech_Republic-CZ-1-12.txt,938,959
L1 Background,Czech_Republic-CZ-1-12.txt,938,4526
L0 Out of Scope,Czech_Republic-CZ-1-13.txt,6,834
L0 Heading,Czech_Republic-CZ-1-13.txt,840,861
L1 Background,Czech_Republic-CZ-1-13.txt,840,4500
L0 Out of Scope,Czech_Republic-CZ-1-14.txt,0,919
L0 Heading,Czech_Republic-CZ-1-14.txt,931,952
L1 Background,Czech_Republic-CZ-1-14.txt,931,5801
L0 Out of Scope,Czech_Republic-CZ-1-15.txt,0,744
L0 Heading,Czech_Republic-CZ-1-15.txt,750,771
L1 Background,Czech_Republic-CZ-1-15.txt,750,3768
L0 Out of Scope,Czech_Republic-CZ-1-16.txt,0,767
L0 Heading,Czech_Republic-CZ-1-16.txt,773,794
L1 Background,Czech_Republic-CZ-1-16.txt,773,8581
L0 Out of Scope,Czech_Republic-CZ-1-17.txt,0,800
L0 Heading,Czech_Republic-CZ-1-17.txt,819,840
L1 Background,Czech_Republic-CZ-1-17.txt,819,2687
L0 Out of Scope,Czech_Republic-CZ-1-19.txt,13,841
L0 Heading,Czech_Republic-CZ-1-19.txt,847,868
L1 Background,Czech_Republic-CZ-1-19.txt,847,4841
L0 Out of Scope,Czech_Republic-CZ-1-20.txt,5,1213
L0 Heading,Czech_Republic-CZ-1-20.txt,1222,1233
L1 Background,Czech_Republic-CZ-1-20.txt,1222,2944
L0 Out of Scope,Czech_Republic-CZ-1-22.txt,0,991
L0 Heading,Czech_Republic-CZ-1-22.txt,999,1020
L1 Background,Czech_Republic-CZ-1-22.txt,998,5894
L0 Out of Scope,Czech_Republic-CZ-1-23.txt,0,786
L0 Heading,Czech_Republic-CZ-1-23.txt,792,813
L1 Background,Czech_Republic-CZ-1-23.txt,791,9446
L2 Outcome,Czech_Republic-CZ-1-3.txt,24675,25301
L2 Outcome,Czech_Republic-CZ-1-5.txt,19637,20210
L2 Outcome,Czech_Republic-CZ-1-13.txt,12245,12731
L0 Out of Scope,Czech_Republic-CZ-1-18.txt,6,746
L0 Heading,Czech_Republic-CZ-1-18.txt,752,773
L0 Heading,Czech_Republic-CZ-1-18.txt,779,805
L1 Background,Czech_Republic-CZ-1-18.txt,823,12949
L0 Heading,Czech_Republic-CZ-1-18.txt,12956,12959
L0 Heading,Czech_Republic-CZ-1-18.txt,12965,12992
L0 Heading,Czech_Republic-CZ-1-18.txt,36237,36241
L0 Heading,Czech_Republic-CZ-1-18.txt,36194,36231
L0 Out of Scope,Czech_Republic-CZ-1-24.txt,7,847
L0 Heading,Czech_Republic-CZ-1-24.txt,859,870
L0 Heading,Czech_Republic-CZ-1-24.txt,876,893
L1 Background,Czech_Republic-CZ-1-24.txt,859,5024
L0 Heading,Czech_Republic-CZ-1-24.txt,2874,2901
L0 Heading,Czech_Republic-CZ-1-24.txt,5031,5073
L0 Heading,Czech_Republic-CZ-1-24.txt,5079,5097
L0 Heading,Czech_Republic-CZ-1-24.txt,36642,36659
L0 Heading,Czech_Republic-CZ-1-24.txt,21830,21865
L0 Out of Scope,Czech_Republic-CZ-1-25.txt,7,1042
L0 Heading,Czech_Republic-CZ-1-25.txt,1067,1078
L0 Heading,Czech_Republic-CZ-1-25.txt,1090,1109
L1 Background,Czech_Republic-CZ-1-25.txt,1067,3679
L0 Heading,Czech_Republic-CZ-1-25.txt,13340,13366
L0 Heading,Czech_Republic-CZ-1-25.txt,3686,3731
L0 Heading,Czech_Republic-CZ-1-25.txt,2099,2131
L0 Out of Scope,Czech_Republic-CZ-1-26.txt,0,887
L0 Heading,Czech_Republic-CZ-1-26.txt,898,919
L1 Background,Czech_Republic-CZ-1-26.txt,898,2653
L2 Outcome,Czech_Republic-CZ-1-26.txt,11280,11542
L0 Out of Scope,Czech_Republic-CZ-1-30.txt,0,462
L0 Heading,Czech_Republic-CZ-1-30.txt,468,489
L2 Outcome,Czech_Republic-CZ-1-30.txt,804,1248
L0 Out of Scope,Czech_Republic-CZ-1-28.txt,0,952
L0 Heading,Czech_Republic-CZ-1-28.txt,958,979
L1 Background,Czech_Republic-CZ-1-28.txt,957,4665
L0 Out of Scope,Czech_Republic-CZ-1-29.txt,0,683
L0 Heading,Czech_Republic-CZ-1-29.txt,689,710
L1 Background,Czech_Republic-CZ-1-29.txt,689,6233
L2 Outcome,Czech_Republic-CZ-1-29.txt,12444,12799
L0 Out of Scope,Czech_Republic-CZ-1-32.txt,7,716
L0 Heading,Czech_Republic-CZ-1-32.txt,723,742
L0 Heading,Czech_Republic-CZ-1-32.txt,8717,8720
L1 Background,Czech_Republic-CZ-1-32.txt,723,8710
L2 Outcome,Czech_Republic-CZ-1-32.txt,12485,12648
L0 Out of Scope,Czech_Republic-CZ-1-31.txt,6,854
L0 Heading,Czech_Republic-CZ-1-31.txt,860,870
L1 Background,Czech_Republic-CZ-1-31.txt,860,6049
L2 Outcome,Czech_Republic-CZ-1-31.txt,13098,13334
L0 Out of Scope,Czech_Republic-CZ-1-43.txt,54,651
L0 Heading,Czech_Republic-CZ-1-43.txt,657,678
L0 Out of Scope,Czech_Republic-CZ-1-21.txt,8952,9112
L1 Analysis,Czech_Republic-CZ-1-21.txt,3505,8945
L0 Out of Scope,Czech_Republic-CZ-1-27.txt,11560,12104
L1 Analysis,Czech_Republic-CZ-1-27.txt,3520,11553
L0 Out of Scope,Czech_Republic-CZ-1-1.txt,46381,46564
L2 Outcome,Czech_Republic-CZ-1-1.txt,45114,46375
L1 Analysis,Czech_Republic-CZ-1-1.txt,14146,46375
L0 Heading,Czech_Republic-CZ-1-1.txt,14146,14193
L0 Out of Scope,Czech_Republic-CZ-1-2.txt,34956,35132
L2 Outcome,Czech_Republic-CZ-1-2.txt,33761,34946
L1 Analysis,Czech_Republic-CZ-1-2.txt,9922,34946
L0 Out of Scope,Czech_Republic-CZ-1-3.txt,25308,25474
L1 Analysis,Czech_Republic-CZ-1-3.txt,12752,25301
L0 Out of Scope,Czech_Republic-CZ-1-4.txt,12917,13092
L2 Outcome,Czech_Republic-CZ-1-4.txt,11978,12910
L1 Analysis,Czech_Republic-CZ-1-4.txt,4178,12910
L0 Out of Scope,Czech_Republic-CZ-1-5.txt,20219,20399
L1 Analysis,Czech_Republic-CZ-1-5.txt,12121,20210
L0 Out of Scope,Czech_Republic-CZ-1-6.txt,44957,45129
L1 Analysis,Czech_Republic-CZ-1-6.txt,20516,44951
L0 Out of Scope,Czech_Republic-CZ-1-7.txt,15230,15396
L1 Analysis,Czech_Republic-CZ-1-7.txt,6983,15223
L0 Out of Scope,Czech_Republic-CZ-1-8.txt,12602,12818
L1 Analysis,Czech_Republic-CZ-1-8.txt,3916,12595
L0 Out of Scope,Czech_Republic-CZ-1-9.txt,24508,24687
L2 Outcome,Czech_Republic-CZ-1-9.txt,23700,24502
L1 Analysis,Czech_Republic-CZ-1-9.txt,11637,24502
L0 Out of Scope,Czech_Republic-CZ-1-10.txt,12978,13169
L1 Analysis,Czech_Republic-CZ-1-10.txt,5076,12970
L0 Out of Scope,Czech_Republic-CZ-1-11.txt,3768,3957
L1 Analysis,Czech_Republic-CZ-1-11.txt,1512,3761
L0 Out of Scope,Czech_Republic-CZ-1-12.txt,6276,6498
L2 Outcome,Czech_Republic-CZ-1-12.txt,5879,6270
L1 Analysis,Czech_Republic-CZ-1-12.txt,4532,6271
L0 Out of Scope,Czech_Republic-CZ-1-13.txt,12737,12907
L1 Analysis,Czech_Republic-CZ-1-13.txt,4506,12731
L2 Outcome,Czech_Republic-CZ-1-14.txt,13065,13586
L0 Out of Scope,Czech_Republic-CZ-1-14.txt,13594,13749
L1 Analysis,Czech_Republic-CZ-1-14.txt,5808,13586
L0 Out of Scope,Czech_Republic-CZ-1-15.txt,13839,14096
L2 Outcome,Czech_Republic-CZ-1-15.txt,13453,13832
L1 Analysis,Czech_Republic-CZ-1-15.txt,3775,13832
L0 Out of Scope,Czech_Republic-CZ-1-16.txt,19344,19518
L2 Outcome,Czech_Republic-CZ-1-16.txt,18882,19333
L1 Analysis,Czech_Republic-CZ-1-16.txt,8587,19333
L0 Out of Scope,Czech_Republic-CZ-1-17.txt,11548,11776
L2 Outcome,Czech_Republic-CZ-1-17.txt,11082,11542
L1 Analysis,Czech_Republic-CZ-1-17.txt,2693,11542
L0 Out of Scope,Czech_Republic-CZ-1-18.txt,36792,36947
L2 Outcome,Czech_Republic-CZ-1-18.txt,36194,36783
L1 Analysis,Czech_Republic-CZ-1-18.txt,12956,36783
L0 Out of Scope,Czech_Republic-CZ-1-19.txt,23722,23938
L2 Outcome,Czech_Republic-CZ-1-19.txt,22920,23715
L1 Analysis,Czech_Republic-CZ-1-19.txt,4848,23715
L0 Out of Scope,Czech_Republic-CZ-1-20.txt,9285,9439
L1 Analysis,Czech_Republic-CZ-1-20.txt,2952,9281
L0 Out of Scope,Czech_Republic-CZ-1-22.txt,15052,15236
L2 Outcome,Czech_Republic-CZ-1-22.txt,14414,15038
L1 Analysis,Czech_Republic-CZ-1-22.txt,5902,15038
L0 Out of Scope,Czech_Republic-CZ-1-23.txt,27894,28074
L2 Outcome,Czech_Republic-CZ-1-23.txt,27154,27882
L1 Analysis,Czech_Republic-CZ-1-23.txt,9453,27882
L0 Out of Scope,Czech_Republic-CZ-1-24.txt,36896,37175
L2 Outcome,Czech_Republic-CZ-1-24.txt,36209,36889
L1 Analysis,Czech_Republic-CZ-1-24.txt,5031,36889
L0 Out of Scope,Czech_Republic-CZ-1-25.txt,13779,13960
L2 Outcome,Czech_Republic-CZ-1-25.txt,13193,13772
L1 Analysis,Czech_Republic-CZ-1-25.txt,3686,13772
L0 Out of Scope,Czech_Republic-CZ-1-26.txt,11549,11703
L1 Analysis,Czech_Republic-CZ-1-26.txt,2659,11542
L0 Out of Scope,Czech_Republic-CZ-1-30.txt,1256,1483
L1 Analysis,Czech_Republic-CZ-1-30.txt,804,1248
L1 Background,Czech_Republic-CZ-1-30.txt,468,796
L0 Out of Scope,Czech_Republic-CZ-1-28.txt,13463,13631
L1 Analysis,Czech_Republic-CZ-1-28.txt,4671,13456
L0 Out of Scope,Czech_Republic-CZ-1-29.txt,12806,13003
L1 Analysis,Czech_Republic-CZ-1-29.txt,6240,12799
L0 Out of Scope,Czech_Republic-CZ-1-31.txt,13346,13419
L1 Analysis,Czech_Republic-CZ-1-31.txt,6060,13334
L0 Out of Scope,Czech_Republic-CZ-1-32.txt,12662,12759
L1 Analysis,Czech_Republic-CZ-1-32.txt,8717,12648
L0 Heading,Czech_Republic-CZ-1-32.txt,780,782
L0 Out of Scope,Czech_Republic-CZ-1-36.txt,36,1147
L0 Heading,Czech_Republic-CZ-1-36.txt,1151,1161
L0 Heading,Czech_Republic-CZ-1-36.txt,1165,1191
L0 Heading,Czech_Republic-CZ-1-36.txt,8480,8501
L0 Heading,Czech_Republic-CZ-1-36.txt,14658,14688
L1 Background,Czech_Republic-CZ-1-36.txt,1151,14654
L2 Outcome,Czech_Republic-CZ-1-36.txt,82033,82254
L1 Analysis,Czech_Republic-CZ-1-36.txt,14658,82254
L0 Heading,Czech_Republic-CZ-1-36.txt,16283,16301
L0 Heading,Czech_Republic-CZ-1-36.txt,39237,39289
L0 Heading,Czech_Republic-CZ-1-36.txt,39600,39669
L0 Heading,Czech_Republic-CZ-1-36.txt,44551,44589
L0 Heading,Czech_Republic-CZ-1-36.txt,53726,53753
L0 Heading,Czech_Republic-CZ-1-36.txt,55115,55204
L0 Heading,Czech_Republic-CZ-1-36.txt,57579,57629
L0 Heading,Czech_Republic-CZ-1-36.txt,59190,59236
L0 Heading,Czech_Republic-CZ-1-36.txt,66924,66982
L0 Heading,Czech_Republic-CZ-1-36.txt,76263,76333
L0 Heading,Czech_Republic-CZ-1-36.txt,77124,77156
L0 Heading,Czech_Republic-CZ-1-36.txt,80870,80881
L0 Out of Scope,Czech_Republic-CZ-1-33.txt,36,1418
L0 Heading,Czech_Republic-CZ-1-33.txt,1422,1432
L1 Background,Czech_Republic-CZ-1-33.txt,1422,19367
L1 Analysis,Czech_Republic-CZ-1-33.txt,19371,36025
L2 Outcome,Czech_Republic-CZ-1-33.txt,35787,36025
L0 Out of Scope,Czech_Republic-CZ-1-42.txt,36,1544
L0 Heading,Czech_Republic-CZ-1-42.txt,1548,1558
L0 Heading,Czech_Republic-CZ-1-42.txt,1562,1588
L0 Heading,Czech_Republic-CZ-1-42.txt,5768,5802
L0 Heading,Czech_Republic-CZ-1-42.txt,10317,10355
L0 Heading,Czech_Republic-CZ-1-42.txt,14433,14468
L0 Heading,Czech_Republic-CZ-1-42.txt,14668,14708
L0 Heading,Czech_Republic-CZ-1-42.txt,25298,25329
L0 Heading,Czech_Republic-CZ-1-42.txt,26250,26286
L0 Heading,Czech_Republic-CZ-1-42.txt,28063,28091
L0 Heading,Czech_Republic-CZ-1-42.txt,36782,36792
L2 Outcome,Czech_Republic-CZ-1-42.txt,36782,37338
L1 Analysis,Czech_Republic-CZ-1-42.txt,14668,37338
L1 Background,Czech_Republic-CZ-1-42.txt,1548,14664
L0 Out of Scope,Czech_Republic-CZ-1-35.txt,3,877
L0 Heading,Czech_Republic-CZ-1-35.txt,885,895
L0 Out of Scope,Czech_Republic-CZ-1-35.txt,11137,11230
L2 Outcome,Czech_Republic-CZ-1-35.txt,10833,11121
L1 Analysis,Czech_Republic-CZ-1-35.txt,7309,11121
L1 Background,Czech_Republic-CZ-1-35.txt,885,7302
L0 Out of Scope,Czech_Republic-CZ-1-37.txt,3,743
L0 Heading,Czech_Republic-CZ-1-37.txt,750,760
L0 Out of Scope,Czech_Republic-CZ-1-37.txt,11605,11693
L2 Outcome,Czech_Republic-CZ-1-37.txt,11416,11591
L1 Analysis,Czech_Republic-CZ-1-37.txt,6909,11591
L1 Background,Czech_Republic-CZ-1-37.txt,750,6890
L0 Out of Scope,Czech_Republic-CZ-1-34.txt,63,959
L0 Heading,Czech_Republic-CZ-1-34.txt,966,976
L0 Heading,Czech_Republic-CZ-1-34.txt,6194,6197
L1 Background,Czech_Republic-CZ-1-34.txt,966,6187
L1 Analysis,Czech_Republic-CZ-1-34.txt,6194,15908
L0 Out of Scope,Czech_Republic-CZ-1-34.txt,15915,16034
L2 Outcome,Czech_Republic-CZ-1-34.txt,15671,15908
L0 Out of Scope,Czech_Republic-CZ-1-38.txt,36,859
L0 Heading,Czech_Republic-CZ-1-38.txt,863,873
L0 Out of Scope,Czech_Republic-CZ-1-38.txt,13743,13958
L2 Outcome,Czech_Republic-CZ-1-38.txt,13432,13732
L1 Background,Czech_Republic-CZ-1-38.txt,863,5586
L1 Analysis,Czech_Republic-CZ-1-38.txt,5590,13732
L0 Out of Scope,Czech_Republic-CZ-1-39.txt,36,1851
L0 Heading,Czech_Republic-CZ-1-39.txt,1855,1865
L0 Heading,Czech_Republic-CZ-1-39.txt,1873,1903
L0 Heading,Czech_Republic-CZ-1-39.txt,13818,13845
L0 Heading,Czech_Republic-CZ-1-39.txt,19606,19643
L0 Heading,Czech_Republic-CZ-1-39.txt,24323,24393
L0 Heading,Czech_Republic-CZ-1-39.txt,29779,29798
L0 Heading,Czech_Republic-CZ-1-39.txt,31990,32038
L0 Heading,Czech_Republic-CZ-1-39.txt,38431,38478
L0 Heading,Czech_Republic-CZ-1-39.txt,45987,46069
L0 Heading,Czech_Republic-CZ-1-39.txt,49307,49360
L0 Heading,Czech_Republic-CZ-1-39.txt,68225,68234
L1 Analysis,Czech_Republic-CZ-1-39.txt,29779,71085
L2 Outcome,Czech_Republic-CZ-1-39.txt,68225,71085
L1 Background,Czech_Republic-CZ-1-39.txt,1855,29771
L0 Out of Scope,Czech_Republic-CZ-1-40.txt,36,958
L0 Heading,Czech_Republic-CZ-1-40.txt,962,973
L0 Heading,Czech_Republic-CZ-1-40.txt,977,979
L0 Heading,Czech_Republic-CZ-1-40.txt,6953,6956
L0 Heading,Czech_Republic-CZ-1-40.txt,9476,9480
L0 Out of Scope,Czech_Republic-CZ-1-40.txt,28227,28389
L2 Outcome,Czech_Republic-CZ-1-40.txt,28080,28223
L1 Background,Czech_Republic-CZ-1-40.txt,962,9472
L1 Analysis,Czech_Republic-CZ-1-40.txt,9476,28223
L0 Out of Scope,Czech_Republic-CZ-1-41.txt,36,974
L0 Heading,Czech_Republic-CZ-1-41.txt,978,989
L0 Out of Scope,Czech_Republic-CZ-1-41.txt,6448,6582
L2 Outcome,Czech_Republic-CZ-1-41.txt,6212,6444
L1 Analysis,Czech_Republic-CZ-1-41.txt,4013,6444
L1 Background,Czech_Republic-CZ-1-41.txt,978,4009
L0 Out of Scope,Czech_Republic-CZ-1-46.txt,36,1145
L0 Heading,Czech_Republic-CZ-1-46.txt,1149,1159
L0 Heading,Czech_Republic-CZ-1-46.txt,1163,1165
L0 Heading,Czech_Republic-CZ-1-46.txt,4807,4810
L0 Heading,Czech_Republic-CZ-1-46.txt,5645,5649
L0 Heading,Czech_Republic-CZ-1-46.txt,6142,6145
L0 Heading,Czech_Republic-CZ-1-46.txt,11687,11689
L0 Heading,Czech_Republic-CZ-1-46.txt,17455,17458
L1 Analysis,Czech_Republic-CZ-1-46.txt,6142,18428
L1 Background,Czech_Republic-CZ-1-46.txt,1149,6138
L0 Out of Scope,Czech_Republic-CZ-1-52.txt,36,1183
L0 Heading,Czech_Republic-CZ-1-52.txt,1187,1197
L0 Heading,Czech_Republic-CZ-1-52.txt,1207,1209
L0 Heading,Czech_Republic-CZ-1-52.txt,1211,1267
L0 Heading,Czech_Republic-CZ-1-52.txt,4844,4847
L0 Heading,Czech_Republic-CZ-1-52.txt,4849,4872
L0 Heading,Czech_Republic-CZ-1-52.txt,9231,9235
L0 Heading,Czech_Republic-CZ-1-52.txt,9237,9263
L0 Heading,Czech_Republic-CZ-1-52.txt,11524,11527
L0 Heading,Czech_Republic-CZ-1-52.txt,11529,11567
L0 Heading,Czech_Republic-CZ-1-52.txt,13071,13073
L0 Heading,Czech_Republic-CZ-1-52.txt,13075,13113
L0 Heading,Czech_Republic-CZ-1-52.txt,14857,14860
L0 Heading,Czech_Republic-CZ-1-52.txt,14862,14915
L0 Heading,Czech_Republic-CZ-1-52.txt,25493,25496
L0 Heading,Czech_Republic-CZ-1-52.txt,25498,25549
L0 Heading,Czech_Republic-CZ-1-52.txt,25828,25831
L0 Heading,Czech_Republic-CZ-1-52.txt,25833,25887
L0 Out of Scope,Czech_Republic-CZ-1-52.txt,48351,48477
L1 Analysis,Czech_Republic-CZ-1-52.txt,11524,48347
L1 Background,Czech_Republic-CZ-1-52.txt,1187,11520
L0 Out of Scope,Czech_Republic-CZ-1-43.txt,8807,8954
L1 Background,Czech_Republic-CZ-1-43.txt,656,1918
L1 Analysis,Czech_Republic-CZ-1-43.txt,1924,8795
L0 Out of Scope,Czech_Republic-CZ-1-44.txt,36,1238
L0 Heading,Czech_Republic-CZ-1-44.txt,1242,1252
L2 Outcome,Czech_Republic-CZ-1-44.txt,18732,19466
L1 Analysis,Czech_Republic-CZ-1-44.txt,8852,19466
L1 Background,Czech_Republic-CZ-1-44.txt,1242,8848
L0 Out of Scope,Czech_Republic-CZ-1-45.txt,36,1056
L0 Heading,Czech_Republic-CZ-1-45.txt,1060,1070
L2 Outcome,Czech_Republic-CZ-1-45.txt,24838,25502
L1 Analysis,Czech_Republic-CZ-1-45.txt,14329,25502
L1 Background,Czech_Republic-CZ-1-45.txt,1060,14325
L0 Out of Scope,Czech_Republic-CZ-1-47.txt,54,889
L0 Heading,Czech_Republic-CZ-1-47.txt,895,916
L0 Out of Scope,Czech_Republic-CZ-1-47.txt,15608,15705
L1 Analysis,Czech_Republic-CZ-1-47.txt,11090,15596
L1 Background,Czech_Republic-CZ-1-47.txt,895,11084
L2 Outcome,Czech_Republic-CZ-1-47.txt,15059,15597
L0 Out of Scope,Czech_Republic-CZ-1-50.txt,36,850
L0 Heading,Czech_Republic-CZ-1-50.txt,854,865
L0 Out of Scope,Czech_Republic-CZ-1-50.txt,10212,10374
L2 Outcome,Czech_Republic-CZ-1-50.txt,9875,10208
L1 Analysis,Czech_Republic-CZ-1-50.txt,6934,10208
L1 Background,Czech_Republic-CZ-1-50.txt,854,6930
L0 Out of Scope,Czech_Republic-CZ-1-51.txt,36,758
L0 Heading,Czech_Republic-CZ-1-51.txt,762,773
L0 Out of Scope,Czech_Republic-CZ-1-51.txt,5907,6037
L2 Outcome,Czech_Republic-CZ-1-51.txt,5605,5903
L1 Background,Czech_Republic-CZ-1-51.txt,762,3647
L1 Analysis,Czech_Republic-CZ-1-51.txt,3651,5903
L0 Out of Scope,Czech_Republic-CZ-1-49.txt,36,1145
L0 Heading,Czech_Republic-CZ-1-49.txt,1149,1159
L2 Outcome,Czech_Republic-CZ-1-49.txt,7315,7523
L1 Analysis,Czech_Republic-CZ-1-49.txt,4316,7523
L1 Background,Czech_Republic-CZ-1-49.txt,1149,4312
L0 Out of Scope,Czech_Republic-CZ-1-48.txt,36,830
L0 Heading,Czech_Republic-CZ-1-48.txt,834,845
L0 Out of Scope,Czech_Republic-CZ-1-48.txt,11228,11544
L2 Outcome,Czech_Republic-CZ-1-48.txt,11066,11224
L1 Analysis,Czech_Republic-CZ-1-48.txt,4690,11224
L1 Background,Czech_Republic-CZ-1-48.txt,834,4686
L0 Out of Scope,Czech_Republic-CZ-1-56.txt,54,834
L0 Heading,Czech_Republic-CZ-1-56.txt,840,850
L0 Heading,Czech_Republic-CZ-1-56.txt,882,884
L0 Heading,Czech_Republic-CZ-1-56.txt,3999,4002
L0 Heading,Czech_Republic-CZ-1-56.txt,5637,5641
L0 Heading,Czech_Republic-CZ-1-56.txt,16590,16593
L0 Out of Scope,Czech_Republic-CZ-1-56.txt,26907,26998
L1 Analysis,Czech_Republic-CZ-1-56.txt,16590,26895
L1 Background,Czech_Republic-CZ-1-56.txt,839,16584
L0 Out of Scope,Czech_Republic-CZ-1-57.txt,54,906
L0 Heading,Czech_Republic-CZ-1-57.txt,912,933
L0 Heading,Czech_Republic-CZ-1-57.txt,970,972
L0 Heading,Czech_Republic-CZ-1-57.txt,9881,9884
L0 Out of Scope,Czech_Republic-CZ-1-57.txt,17914,18007
L2 Outcome,Czech_Republic-CZ-1-57.txt,17821,17902
L1 Analysis,Czech_Republic-CZ-1-57.txt,9881,17902
L1 Background,Czech_Republic-CZ-1-57.txt,912,9875
L0 Out of Scope,Czech_Republic-CZ-1-53.txt,54,956
L0 Heading,Czech_Republic-CZ-1-53.txt,962,972
L0 Heading,Czech_Republic-CZ-1-53.txt,1004,1006
L0 Heading,Czech_Republic-CZ-1-53.txt,6633,6636
L0 Heading,Czech_Republic-CZ-1-53.txt,13486,13490
L0 Heading,Czech_Republic-CZ-1-53.txt,14870,14873
L0 Heading,Czech_Republic-CZ-1-53.txt,33372,33374
L0 Out of Scope,Czech_Republic-CZ-1-53.txt,33643,33726
L2 Outcome,Czech_Republic-CZ-1-53.txt,33372,33631
